Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name	gene_length_bp
ENSG00000144231	127843553	127858155	2	14603
ENSG00000099817	1085104	1095389	19	10286
ENSG00000100142	37952607	38041915	22	89309
ENSG00000168002	62761554	62766715	11	5162
ENSG00000163882	184360856	184368596	3	7741
ENSG00000105258	36113709	36115213	19	1505
ENSG00000005075	102473128	102478929	7	5802
ENSG00000147669	100150622	100154005	8	3384
ENSG00000177700	837356	842561	11	5206
ENSG00000186141	145823959	145844721	1	20763
ENSG00000284282	769934	807621	HG926_PATCH	37688
ENSG00000058600	22297375	22335101	16	37727
ENSG00000121851	145964690	145978848	1	14159
ENSG00000161980	46407	53658	16	7252
ENSG00000196313	72879349	72951440	7	72092
ENSG00000272391	75416784	75486358	7	69575
ENSG00000085998	46188681	46220305	1	31625
ENSG00000132963	28659065	28678959	13	19895
ENSG00000130714	131502789	131523806	9	21018
ENSG00000105171	29606283	29617237	19	10955
ENSG00000167272	120578764	120581411	12	2648
ENSG00000172336	100705445	100707504	7	2060
ENSG00000180817	70202831	70233911	10	31081
ENSG00000138777	105369077	105474113	4	105037
ENSG00000130810	10106329	10112012	19	5684
ENSG00000243207	10106223	10114780	19	8558
ENSG00000186951	46149924	46243755	22	93832
ENSG00000112033	35342530	35428193	6	85664
ENSG00000127125	42456117	42473385	1	17269
ENSG00000288198	26511	146600	HG2115_PATCH	120090
ENSG00000131626	70270655	70385312	11	114658
ENSG00000134283	42238418	42459715	12	221298
ENSG00000171497	158709127	158723406	4	14280
ENSG00000084072	39692182	39763914	1	71733
ENSG00000108179	79347466	79355337	10	7872
ENSG00000138398	169584342	169641408	2	57067
ENSG00000171960	42658185	42676758	1	18574
ENSG00000131013	149504495	149546092	6	41598
ENSG00000100614	60245752	60299089	14	53338
ENSG00000138032	44167969	44244384	2	76416
ENSG00000172531	67398179	67421183	11	23005
ENSG00000186298	110719680	110742939	12	23260
ENSG00000230995	2080124	2098336	HSCHR6_MHC_COX_CTG1	18213
ENSG00000238104	1901158	1919370	HSCHR6_MHC_SSTO_CTG1	18213
ENSG00000227804	1856230	1874442	HSCHR6_MHC_DBB_CTG1	18213
ENSG00000235291	1944447	1962660	HSCHR6_MHC_MCF_CTG1	18214
ENSG00000231737	1910629	1928841	HSCHR6_MHC_MANN_CTG1	18213
ENSG00000206489	1855489	1873700	HSCHR6_MHC_QBL_CTG1	18212
ENSG00000204569	30600400	30618612	6	18213
ENSG00000204619	30066709	30070333	6	3625
ENSG00000233314	1324801	1328425	HSCHR6_MHC_APD_CTG1	3625
ENSG00000234058	1546480	1550104	HSCHR6_MHC_COX_CTG1	3625
ENSG00000227720	1322625	1326249	HSCHR6_MHC_DBB_CTG1	3625
ENSG00000237829	1365628	1369252	HSCHR6_MHC_SSTO_CTG1	3625
ENSG00000236560	1327458	1331083	HSCHR6_MHC_MANN_CTG1	3626
ENSG00000237403	1410799	1414423	HSCHR6_MHC_MCF_CTG1	3625
ENSG00000206501	1321869	1325493	HSCHR6_MHC_QBL_CTG1	3625
ENSG00000158615	204396492	204411887	1	15396
ENSG00000104866	45091396	45148077	19	56682
ENSG00000115685	241149576	241183652	2	34077
ENSG00000117751	27830782	27851676	1	20895
ENSG00000113575	134193978	134226083	5	32106
ENSG00000104695	30774096	30814314	8	40219
ENSG00000105568	52170936	52229518	19	58583
ENSG00000221914	26291508	26372680	8	81173
ENSG00000175470	131900977	131959834	10	58858
ENSG00000092020	35085467	35122532	14	37066
ENSG00000066027	212285357	212361863	1	76507
ENSG00000068971	64917553	64934480	11	16928
ENSG00000078304	101761682	101927989	14	166308
ENSG00000112640	42984538	43012346	6	27809
ENSG00000154001	63371364	63543410	14	172047
ENSG00000149923	30075967	30085385	16	9419
ENSG00000154845	9546791	9615240	18	68450
ENSG00000163605	72996803	73069198	3	72396
ENSG00000011485	46347003	46392981	19	45979
ENSG00000119414	125146573	125189939	9	43367
ENSG00000100239	50343300	50445090	22	101791
ENSG00000110075	68460475	68615343	11	154869
ENSG00000113593	65563236	65587549	5	24314
ENSG00000292208	49032	62237	HSCHRX_3_CTG3	13206
ENSG00000102103	48890197	48903640	X	13444
ENSG00000135617	73228010	73233239	2	5230
ENSG00000143294	156750610	156800817	1	50208
ENSG00000110851	107732867	107761327	12	28461
ENSG00000117450	45510914	45542816	1	31903
ENSG00000167815	12796817	12801849	19	5033
ENSG00000165672	119167699	119178865	10	11167
ENSG00000126432	64318041	64321822	11	3782
ENSG00000117592	173476814	173489064	1	12251
ENSG00000138073	27130752	27134671	2	3920
ENSG00000085377	105273218	105454062	6	180845
ENSG00000132356	40759389	40798374	5	38986
ENSG00000111725	119667864	119681624	12	13761
ENSG00000288516	303847	330243	HG109_PATCH	26397
ENSG00000072062	14091688	14118084	19	26397
ENSG00000181929	49002274	49018807	12	16534
ENSG00000108946	68511780	68551319	17	39540
ENSG00000128563	102363872	102426676	7	62805
ENSG00000126457	49675786	49689029	19	13244
ENSG00000100462	22920525	22929458	14	8934
ENSG00000132600	68310916	68360852	16	49937
ENSG00000165630	13586939	13668445	10	81507
ENSG00000110107	60890547	60906603	11	16057
ENSG00000117360	150321479	150353233	1	31755
ENSG00000275117	89903	106263	HSCHR19LRC_COX2_CTG3_1	16361
ENSG00000276421	89903	106263	HSCHR19LRC_LRC_S_CTG3_1	16361
ENSG00000277154	89903	106263	HSCHR19LRC_COX1_CTG3_1	16361
ENSG00000274651	89903	106263	HSCHR19LRC_LRC_I_CTG3_1	16361
ENSG00000277953	89903	106263	HSCHR19LRC_LRC_T_CTG3_1	16361
ENSG00000274894	89903	106263	HSCHR19LRC_LRC_J_CTG3_1	16361
ENSG00000275885	89903	106263	HSCHR19_4_CTG3_1	16361
ENSG00000277707	89903	106263	HSCHR19LRC_PGF1_CTG3_1	16361
ENSG00000274144	89903	106263	HSCHR19LRC_PGF2_CTG3_1	16361
ENSG00000105618	54115410	54131719	19	16310
ENSG00000136875	113275642	113294009	9	18368
ENSG00000196504	152651593	152718048	2	66456
ENSG00000101161	63981072	64033106	20	52035
ENSG00000274442	80657	114910	HSCHR17_1_CTG2	34254
ENSG00000174231	1650624	1684876	17	34253
ENSG00000147224	107628428	107651993	X	23566
ENSG00000161542	76309478	76384521	17	75044
ENSG00000156858	30650717	30656413	16	5697
ENSG00000164244	127517617	127555085	5	37469
ENSG00000204469	31620715	31637771	6	17057
ENSG00000231370	2868484	2885535	HSCHR6_MHC_DBB_CTG1	17052
ENSG00000231825	2920002	2937052	HSCHR6_MHC_SSTO_CTG1	17051
ENSG00000225164	3098008	3115058	HSCHR6_MHC_COX_CTG1	17051
ENSG00000226618	2925761	2942812	HSCHR6_MHC_MANN_CTG1	17052
ENSG00000225748	2962602	2979651	HSCHR6_MHC_MCF_CTG1	17050
ENSG00000206427	2876542	2893589	HSCHR6_MHC_QBL_CTG1	17048
ENSG00000288701	131373636	131500197	9	126562
ENSG00000080815	73136418	73223691	14	87274
ENSG00000143801	226870184	226927726	1	57543
ENSG00000205155	35745070	35747519	19	2450
ENSG00000159792	67893254	67929676	16	36423
ENSG00000129084	14504211	14643635	11	139425
ENSG00000106588	42916828	42932223	7	15396
ENSG00000100567	58244740	58272012	14	27273
ENSG00000041357	78540089	78552417	15	12329
ENSG00000143106	109399042	109426471	1	27430
ENSG00000100902	35278633	35318734	14	40102
ENSG00000101182	62136728	62143452	20	6725
ENSG00000281184	271678	271782	HSCHR6_1_CTG5	105
ENSG00000008018	170535116	170553327	6	18212
ENSG00000126067	35599541	35641526	1	41986
ENSG00000275903	2788055	2799550	HSCHR17_7_CTG4	11496
ENSG00000277791	38752736	38764231	17	11496
ENSG00000159377	151399556	151401941	1	2386
ENSG00000100804	23016543	23035230	14	18688
ENSG00000142507	4796144	4798503	17	2360
ENSG00000136930	124352999	124415476	9	62478
ENSG00000161057	103328570	103370346	7	41777
ENSG00000165916	47418765	47426488	11	7724
ENSG00000281221	246308	256907	HG2021_PATCH	10600
ENSG00000013275	39971162	39981764	19	10603
ENSG00000087191	63827152	63832244	17	5093
ENSG00000100519	52707156	52728590	14	21435
ENSG00000173692	231056845	231173116	2	116272
ENSG00000101843	108084202	108091619	X	7418
ENSG00000108671	32444379	32483319	17	38941
ENSG00000197170	67337916	67366605	17	28690
ENSG00000185627	236966	252986	11	16021
ENSG00000115233	161308414	161411720	2	103307
ENSG00000175166	184299157	184309054	3	9898
ENSG00000108344	39980800	39997960	17	17161
ENSG00000159352	151254709	151267479	1	12771
ENSG00000095261	120815496	120842984	9	27489
ENSG00000163636	64010549	64024010	3	13462
ENSG00000103035	74296809	74306288	16	9480
ENSG00000099341	38374563	38383850	19	9288
ENSG00000110801	121888726	121918297	12	29572
ENSG00000284916	437141	439945	HG1_PATCH	2805
ENSG00000092010	24136156	24138967	14	2812
ENSG00000131467	42824385	42843760	17	19376
ENSG00000125818	1113240	1189415	20	76176
ENSG00000128789	12658043	12728945	18	70903
ENSG00000157778	1567332	1571078	7	3747
ENSG00000180822	3231403	3304020	6	72618
ENSG00000121390	19674752	19783019	13	108268
ENSG00000106246	99416739	99466163	7	49425
ENSG00000132300	86106223	86142157	2	35935
ENSG00000156471	96261902	96336995	8	75094
ENSG00000284792	78462	183684	HG2334_PATCH	105223
ENSG00000171862	87862638	87971930	10	109293
ENSG00000148334	128120693	128128462	9	7770
ENSG00000110958	56663338	56688408	12	25071
ENSG00000104960	49850735	49860744	19	10010
ENSG00000184007	31906421	31944856	1	38436
ENSG00000110536	47565430	47573461	11	8032
ENSG00000196396	50510321	50585241	20	74921
ENSG00000179295	112418351	112509918	12	91568
ENSG00000076201	47381011	47413442	3	32432
ENSG00000187024	127690348	127724873	9	34526
ENSG00000141378	59674636	59707638	17	33003
ENSG00000184924	24789728	24793391	2	3664
ENSG00000179950	143816344	143830709	8	14366
ENSG00000134644	30931505	31065991	1	134487
ENSG00000055917	20248691	20352234	2	103544
ENSG00000185129	140107777	140125619	5	17843
ENSG00000146676	44876299	44885530	7	9232
ENSG00000110060	125893485	125903224	11	9740
ENSG00000091127	105439661	105522272	7	82612
ENSG00000169972	1308567	1311677	1	3111
ENSG00000136045	107685766	107713462	12	27697
ENSG00000241945	44107358	44131181	21	23824
ENSG00000170234	160061801	160119478	5	57678
ENSG00000101417	33702758	33720319	20	17562
ENSG00000143811	225919397	225924340	1	4944
ENSG00000163348	154957026	154963853	1	6828
ENSG00000145337	88520998	88523776	4	2779
ENSG00000198218	49029707	49094545	3	64839
ENSG00000130348	106629572	106668417	6	38846
ENSG00000116260	180154869	180204030	1	49162
ENSG00000213339	10701430	10713437	19	12008
ENSG00000104679	23270120	23296279	8	26160
ENSG00000179912	57253762	57431043	12	177282
ENSG00000084733	26033481	26138436	2	104956
ENSG00000103769	65726054	65891989	15	165936
ENSG00000185236	8389981	8405873	19	15893
ENSG00000119396	121178133	121223014	9	44882
ENSG00000099246	27504174	27545117	10	40944
ENSG00000138069	65070696	65130986	2	60291
ENSG00000174903	66268590	66277492	11	8903
ENSG00000080371	71754863	71800286	12	45424
ENSG00000124209	58309706	58367507	20	57802
ENSG00000104388	60516936	60623644	8	106709
ENSG00000129472	21459020	21476960	14	17941
ENSG00000115839	135052283	135176667	2	124385
ENSG00000118873	220148293	220272529	1	124237
ENSG00000197562	589007	629273	16	40267
ENSG00000168118	229271062	229305894	1	34833
ENSG00000144566	19947097	19985178	3	38082
ENSG00000111540	55973913	55996683	12	22771
ENSG00000108774	42124976	42155044	17	30069
ENSG00000175582	73675638	73761465	11	85828
ENSG00000075785	128693669	128825942	3	132274
ENSG00000123595	13689122	13710504	X	21383
ENSG00000029725	5282259	5386340	17	104082
ENSG00000136933	125200538	125234161	9	33624
ENSG00000154710	66682105	66811464	7	129360
ENSG00000285193	566516	572717	HG1_PATCH	6202
ENSG00000100949	24265538	24271611	14	6074
ENSG00000137955	75786188	75795086	1	8899
ENSG00000113456	34900072	34918989	5	18918
ENSG00000276618	152489	198224	HSCHR5_2_CTG1_1	45736
ENSG00000152942	69369293	69414806	5	45514
ENSG00000119318	107283137	107332192	9	49056
ENSG00000113522	132556019	132646349	5	90331
ENSG00000108384	58692573	58735611	17	43039
ENSG00000132155	12582101	12664201	3	82101
ENSG00000006451	39623445	39708124	7	84680
ENSG00000017797	9474991	9538114	18	63124
ENSG00000125970	33993632	34108308	20	114677
ENSG00000132341	130872037	130877678	12	5642
ENSG00000099901	20115877	20127355	22	11479
ENSG00000153201	108719437	108785810	2	66374
ENSG00000031823	5916139	5978144	19	62006
ENSG00000137040	6011025	6015625	9	4601
ENSG00000100401	41244779	41286272	22	41494
ENSG00000108961	8288631	8290092	17	1462
ENSG00000116473	111542218	111716691	1	174474
ENSG00000107263	131576758	131740117	9	163360
ENSG00000109756	159103013	159360174	4	257162
ENSG00000146282	87513459	87590028	6	76570
ENSG00000023287	52622458	52745843	8	123386
ENSG00000146587	5045821	5069491	7	23671
ENSG00000162521	32651142	32686211	1	35070
ENSG00000102054	16839283	16870372	X	31090
ENSG00000125826	407498	432139	20	24642
ENSG00000101546	80034389	80050651	18	16263
ENSG00000182872	47144284	47186814	X	42531
ENSG00000244462	35648925	35664956	20	16032
ENSG00000183808	93728155	93741098	8	12944
ENSG00000239306	66616626	66629934	11	13309
ENSG00000248643	66616626	66646469	11	29844
ENSG00000162775	110338506	110346681	1	8176
ENSG00000259956	51391285	51397908	3	6624
ENSG00000134453	6086898	6117457	10	30560
ENSG00000119446	122237622	122264855	9	27234
ENSG00000122965	113816738	113966344	12	149607
ENSG00000100461	22893204	22919182	14	25979
ENSG00000091009	146203550	146289223	5	85674
ENSG00000106344	128297685	128343971	7	46287
ENSG00000184863	155644451	155781485	7	137035
ENSG00000188739	235131183	235161293	1	30111
ENSG00000131051	35701347	35742312	20	40966
ENSG00000173933	66638658	66668380	11	29723
ENSG00000089682	107052095	107118823	X	66729
ENSG00000126254	35628989	35638927	19	9939
ENSG00000003756	50088919	50119021	3	30103
ENSG00000004534	49940007	50100045	3	160039
ENSG00000076053	114400030	114414203	11	14174
ENSG00000265241	145921065	145928067	1	7003
ENSG00000147274	136848004	136880764	X	32761
ENSG00000213516	88979456	88992960	1	13505
ENSG00000100387	40951277	40973539	22	22263
ENSG00000056586	122844556	122905513	9	60958
ENSG00000159200	34513142	34615113	21	101972
ENSG00000163743	75479033	75514764	4	35732
ENSG00000117906	76931738	76954393	15	22656
ENSG00000240857	18554723	18560679	2	5957
ENSG00000137710	109864295	110296712	11	432418
ENSG00000165476	63521397	63625128	10	103732
ENSG00000129625	112876385	112922328	5	45944
ENSG00000173039	65653599	65663090	11	9492
ENSG00000214022	150368071	150374045	7	5975
ENSG00000135597	138903493	138988354	6	84862
ENSG00000157916	2390670	2405444	1	14775
ENSG00000084093	56907876	56966808	4	58933
ENSG00000079313	1815248	1848493	19	33246
ENSG00000035928	39287456	39366395	4	78940
ENSG00000049541	74223231	74254458	7	31228
ENSG00000111445	118013588	118033545	12	19958
ENSG00000135002	76385526	76394517	9	8992
ENSG00000169733	82047902	82051831	17	3930
ENSG00000163933	53066853	53130472	3	63620
ENSG00000064490	19191957	19202844	19	10888
ENSG00000107185	35748613	35758600	9	9988
ENSG00000144468	226835581	226999215	2	163635
ENSG00000100263	29259852	29268221	22	8370
ENSG00000067560	49359136	49412998	3	53863
ENSG00000143878	20447074	20449440	2	2367
ENSG00000126858	32142442	32253374	17	110933
ENSG00000140983	668100	674174	16	6075
ENSG00000177963	207499	215113	11	7615
ENSG00000132669	19757606	20003571	20	245966
ENSG00000228520	4451994	4456221	HSCHR6_MHC_DBB_CTG1	4228
ENSG00000226788	4619998	4624223	HSCHR6_MHC_COX_CTG1	4226
ENSG00000235107	4627972	4632199	HSCHR6_MHC_MANN_CTG1	4228
ENSG00000231115	4644448	4648675	HSCHR6_MHC_MCF_CTG1	4228
ENSG00000206287	4402903	4407130	HSCHR6_MHC_QBL_CTG1	4228
ENSG00000204227	33208491	33212722	6	4232
ENSG00000135249	105532160	105567687	7	35528
ENSG00000124784	7389467	7418037	6	28571
ENSG00000058729	97160867	97183289	5	22423
ENSG00000101782	23453280	23486603	18	33324
ENSG00000137275	3063824	3115187	6	51364
ENSG00000176623	86468257	86514357	8	46101
ENSG00000137824	40733696	40755851	15	22156
ENSG00000178966	83980355	84004078	9	23724
ENSG00000155906	151398898	151452158	6	53261
ENSG00000153561	86720291	86778041	2	57751
ENSG00000145916	178129068	178152240	5	23173
ENSG00000171865	3541430	3558371	2	16942
ENSG00000172922	65714005	65720818	11	6814
ENSG00000219200	7012417	7014532	17	2116
ENSG00000022840	120533480	120577588	12	44109
ENSG00000239305	86603395	86623877	2	20483
ENSG00000123091	51235625	51273447	1	37823
ENSG00000157450	58865175	59097419	15	232245
ENSG00000125352	119870475	119871733	X	1259
ENSG00000265491	145738868	145824095	1	85228
ENSG00000137522	71929018	71997597	11	68580
ENSG00000070423	647526	663233	19	15708
ENSG00000082996	149809445	149962153	3	152709
ENSG00000013561	141958328	141990292	5	31965
ENSG00000110315	10511673	10541334	11	29662
ENSG00000118518	127266582	127288567	6	21986
ENSG00000108523	4939997	4945222	17	5226
ENSG00000168894	85595693	85598589	2	2897
ENSG00000138942	31160158	31207019	22	46862
ENSG00000285426	78581	87387	HG2002_PATCH	8807
ENSG00000168159	228487382	228499899	1	12518
ENSG00000011275	5620047	5781696	7	161650
ENSG00000187147	44405185	44651724	1	246540
ENSG00000163481	218663866	218672006	2	8141
ENSG00000173456	119334527	119337309	11	2783
ENSG00000285152	447661	461638	HG1_PATCH	13978
ENSG00000092098	24146683	24160660	14	13978
ENSG00000170633	121400078	121430623	12	30546
ENSG00000063978	2462220	2515859	4	53640
ENSG00000103549	30761745	30776307	16	14563
ENSG00000223767	3510956	3513395	HSCHR6_MHC_APD_CTG1	2440
ENSG00000227277	3494561	3497000	HSCHR6_MHC_SSTO_CTG1	2440
ENSG00000228405	3616712	3619145	HSCHR6_MHC_COX_CTG1	2434
ENSG00000228907	3483335	3485774	HSCHR6_MHC_MANN_CTG1	2440
ENSG00000225452	3520375	3522812	HSCHR6_MHC_MCF_CTG1	2438
ENSG00000183574	3401555	3403994	HSCHR6_MHC_QBL_CTG1	2440
ENSG00000204308	32178405	32180793	6	2389
ENSG00000127870	26132115	26222460	13	90346
ENSG00000114125	141738249	141747560	3	9312
ENSG00000276230	24153	36941	HSCHR11_1_CTG8	12789
ENSG00000023191	494510	507300	11	12791
ENSG00000176393	201982372	202006147	1	23776
ENSG00000125995	35699254	35700984	20	1731
ENSG00000164610	33094797	33109405	7	14609
ENSG00000117748	27891524	27914746	1	23223
ENSG00000106399	7634843	7718607	7	83765
ENSG00000129197	5419216	5432882	17	13667
ENSG00000005175	47661249	47706038	12	44790
ENSG00000117133	84479257	84498352	1	19096
ENSG00000197498	110982015	111028263	6	46249
ENSG00000198755	35468366	35470785	6	2420
ENSG00000142676	23691685	23696835	1	5151
ENSG00000188846	40457292	40468587	3	11296
ENSG00000037241	172954004	172974768	5	20765
ENSG00000131469	42998273	43002973	17	4701
ENSG00000156482	98024851	98046469	8	21619
ENSG00000071082	101002229	101024032	2	21804
ENSG00000144713	12834485	12841582	3	7098
ENSG00000109475	108620508	108632886	4	12379
ENSG00000136942	124857873	124862017	9	4145
ENSG00000182899	197950000	197956610	3	6611
ENSG00000165502	49618530	49620649	14	2120
ENSG00000174444	66498015	66524532	15	26518
ENSG00000089009	112405170	112418844	12	13675
ENSG00000146223	42879616	42889925	6	10310
ENSG00000161016	144789765	144792587	8	2823
ENSG00000163902	128619968	128681075	3	61108
ENSG00000291973	87883	151121	HG410_PATCH	63239
ENSG00000118705	37178396	37241624	20	63229
ENSG00000163684	58306245	58324695	3	18451
ENSG00000164967	34610486	34612605	9	2120
ENSG00000148688	90871487	90908553	10	37067
ENSG00000152464	15097120	15139818	10	42699
ENSG00000101413	38033544	38127780	20	94237
ENSG00000110700	17074385	17077727	11	3343
ENSG00000187051	39529088	39532767	22	3680
ENSG00000186468	82273320	82278414	5	5095
ENSG00000138326	78033746	78056813	10	23068
ENSG00000185088	63125872	63158021	15	32150
ENSG00000083845	58380570	58394807	19	14238
ENSG00000137154	19375715	19380282	9	4568
ENSG00000177189	20149911	20267519	X	117609
ENSG00000108443	59893046	59950574	17	57529
ENSG00000175634	67428460	67435408	11	6949
ENSG00000156990	9837802	9844602	3	6801
ENSG00000155876	19049427	19051025	9	1599
ENSG00000167325	4094707	4138932	11	44226
ENSG00000278494	575359	609658	HSCHR16_1_CTG1	34300
ENSG00000085721	15060022	15094311	16	34290
ENSG00000160214	43789513	43805757	21	16245
ENSG00000124541	43021593	43034156	6	12564
ENSG00000189306	42507982	42519853	22	11872
ENSG00000132275	6595072	6603616	11	8545
ENSG00000179041	66429014	66430733	8	1720
ENSG00000136444	50478820	50485984	17	7165
ENSG00000187257	77696459	77783022	7	86564
ENSG00000215695	15659713	15662033	1	2321
ENSG00000171490	11833850	11851586	16	17737
ENSG00000159579	57186137	57240479	16	54343
ENSG00000174891	158105675	158545734	3	440060
ENSG00000111011	122503454	122527100	12	23647
ENSG00000137996	100266160	100292769	1	26610
ENSG00000115310	54972187	55112621	2	140435
ENSG00000284260	315196	376273	HG30_PATCH	61078
ENSG00000176783	179550542	179610012	5	59471
ENSG00000175792	128064778	128153914	3	89137
ENSG00000111832	116571409	116597675	6	26267
ENSG00000122481	95234189	95247685	1	13497
ENSG00000186350	134317098	134440585	9	123488
ENSG00000228333	4437087	4444187	HSCHR6_MHC_DBB_CTG1	7101
ENSG00000227322	4605095	4612358	HSCHR6_MHC_COX_CTG1	7264
ENSG00000231321	4613075	4620161	HSCHR6_MHC_MANN_CTG1	7087
ENSG00000235712	4629544	4636641	HSCHR6_MHC_MCF_CTG1	7098
ENSG00000206289	4387991	4395092	HSCHR6_MHC_QBL_CTG1	7102
ENSG00000204231	33193588	33200666	6	7079
ENSG00000142230	47113274	47210636	19	97363
ENSG00000141858	14087851	14091036	19	3186
ENSG00000288488	299692	303195	HG109_PATCH	3504
ENSG00000179134	39342421	39385710	19	43290
ENSG00000156671	75099586	75182127	10	82542
ENSG00000100347	43955399	44010531	22	55133
ENSG00000150459	21140119	21149097	13	8979
ENSG00000164105	173369969	173377532	4	7564
ENSG00000161526	75667230	75708062	17	40833
ENSG00000164576	154445997	154461053	5	15057
ENSG00000079332	70147289	70170905	10	23617
ENSG00000205323	55752463	55817748	12	65286
ENSG00000175467	65961689	65980137	11	18449
ENSG00000075856	108522214	108561400	12	39187
ENSG00000141504	7626234	7627876	17	1643
ENSG00000151748	50632058	50668337	14	36280
ENSG00000126524	66987680	66995693	7	8014
ENSG00000126461	49640488	49658649	19	18162
ENSG00000139218	45919131	45992120	12	72990
ENSG00000156304	31670804	31732184	21	61381
ENSG00000213079	154733378	154842212	6	108835
ENSG00000140497	74843728	74873374	15	29647
ENSG00000263290	61002	67453	HSCHR1_2_CTG31	6452
ENSG00000116521	155255979	155262433	1	6455
ENSG00000171222	35953617	35959472	20	5856
ENSG00000114650	47413681	47477126	3	63446
ENSG00000138760	76158737	76234536	4	75800
ENSG00000092108	30622291	30737694	14	115404
ENSG00000184178	52872982	53366072	4	493091
ENSG00000163156	151156664	151170296	1	13633
ENSG00000133028	10672474	10698375	17	25902
ENSG00000284194	50523564	50526461	22	2898
ENSG00000153130	140257286	140385728	4	128443
ENSG00000116171	52927276	53051698	1	124423
ENSG00000274287	267967	292426	HSCHR8_3_CTG7	24460
ENSG00000180900	143790920	143815773	8	24854
ENSG00000144306	174395729	174430077	2	34349
ENSG00000142186	65525072	65538711	11	13640
ENSG00000136021	100266830	100341728	12	74899
ENSG00000000457	169846981	169894267	1	47287
ENSG00000198301	75940950	75990962	4	50013
ENSG00000137575	58552924	58583800	8	30877
ENSG00000276111	268164	512199	HSCHR1_3_CTG32_1	244036
ENSG00000054282	243255349	243500095	1	244747
ENSG00000143751	225982702	225999350	1	16649
ENSG00000132581	28648346	28662189	17	13844
ENSG00000078808	1216887	1238870	1	21984
ENSG00000073578	218274	257083	5	38810
ENSG00000167985	61430042	61446839	11	16798
ENSG00000117118	17018664	17054151	1	35488
ENSG00000143252	161314381	161363206	1	48826
ENSG00000204370	112086824	112120016	11	33193
ENSG00000100445	24439766	24442905	14	3140
ENSG00000140612	84669529	84716460	15	46932
ENSG00000157020	10293131	10321123	3	27993
ENSG00000148396	136440096	136483843	9	43748
ENSG00000265808	120150898	120176520	1	25623
ENSG00000093183	42547969	42601168	3	53200
ENSG00000100934	39031918	39109646	14	77729
ENSG00000107651	119892686	119944657	10	51972
ENSG00000113615	134648588	134727909	5	79322
ENSG00000138802	109433602	109540896	4	107295
ENSG00000176986	73744366	73772173	10	27808
ENSG00000138674	82818081	82901166	4	83086
ENSG00000058262	128051641	128071705	3	20065
ENSG00000106803	99222064	99230615	9	8552
ENSG00000132432	54752180	54759974	7	7795
ENSG00000008952	169966635	169998373	3	31739
ENSG00000025796	107867756	107958309	6	90554
ENSG00000187742	89318460	89363633	9	45174
ENSG00000085415	12947133	12987667	18	40535
ENSG00000071537	81471547	81533863	14	62317
ENSG00000163904	185582496	185633551	3	51056
ENSG00000161956	7561919	7571969	17	10051
ENSG00000119231	196867856	196934718	3	66863
ENSG00000112701	75601509	75718281	6	116773
ENSG00000086475	13317425	13348596	10	31172
ENSG00000142864	67407810	67430415	1	22606
ENSG00000140264	43777087	43804427	15	27341
ENSG00000129158	17788043	18013047	11	225005
ENSG00000111897	122443348	122471854	6	28507
ENSG00000132824	44496221	44522094	20	25874
ENSG00000124570	2948158	2972375	6	24218
ENSG00000179833	64631621	64751005	2	119385
ENSG00000119335	128683424	128696400	9	12977
ENSG00000181555	47016428	47164113	3	147686
ENSG00000183576	99395061	99480927	14	85867
ENSG00000168137	9397609	9479240	3	81632
ENSG00000103037	58515479	58523842	16	8364
ENSG00000145391	139492974	139606699	4	113726
ENSG00000143379	150926263	150964744	1	38482
ENSG00000168066	64764606	64778786	11	14181
ENSG00000099995	30331988	30356919	22	24932
ENSG00000183431	37956975	37990517	1	33543
ENSG00000115524	197388515	197435079	2	46565
ENSG00000087365	66050729	66069308	11	18580
ENSG00000189091	70523782	70577670	16	53889
ENSG00000143368	149923317	149927803	1	4487
ENSG00000169976	144094884	144095573	6	690
ENSG00000061936	131711081	131799738	12	88658
ENSG00000198964	50305586	50625187	10	319602
ENSG00000166224	70815905	70958701	10	142797
ENSG00000100359	40370564	40410289	22	39726
ENSG00000104969	2754711	2783390	19	28680
ENSG00000175137	248810446	248826522	1	16077
ENSG00000097033	86704520	86748184	1	43665
ENSG00000179526	144097513	144108124	8	10612
ENSG00000108061	110917932	111017307	10	99376
ENSG00000196470	48356364	48448402	16	92039
ENSG00000181788	150741125	150763477	3	22353
ENSG00000147955	34634720	34637844	9	3125
ENSG00000052723	114769479	114780699	1	11221
ENSG00000120725	138946720	139293557	5	346838
ENSG00000283100	288227	309534	HG26_PATCH	21308
ENSG00000068903	38878555	38900501	19	21947
ENSG00000142082	215028	236931	11	21904
ENSG00000124523	13574210	13615158	6	40949
ENSG00000077463	4174109	4182599	19	8491
ENSG00000184990	104753131	104768494	14	15364
ENSG00000136603	170357287	170396835	3	39549
ENSG00000113558	134148935	134177029	5	28095
ENSG00000139370	128793193	128824035	12	30843
ENSG00000144136	112645854	112663829	2	17976
ENSG00000108528	4934570	4940156	17	5587
ENSG00000282739	110410	365012	HG2235_PATCH	254603
ENSG00000144741	66133610	66388116	3	254507
ENSG00000155287	99610518	99622793	10	12276
ENSG00000075415	98592455	98606379	12	13925
ENSG00000164933	103398635	103415189	8	16555
ENSG00000144659	39383347	39397351	3	14005
ENSG00000013306	44319625	44325801	17	6177
ENSG00000160785	156193932	156212796	1	18865
ENSG00000164209	110738136	110765161	5	27026
