Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000262520	41101921	41102628	CHR_HSCHR17_4_CTG4
ENSG00000263243	40861303	40867210	CHR_HSCHR17_4_CTG4
ENSG00000281758	21544390	21737314	CHR_HSCHR4_1_CTG4
ENSG00000275008	54738018	54752516	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000261862	41026153	41027329	CHR_HSCHR17_4_CTG4
ENSG00000275599	54843950	54858409	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000262164	40958544	40967019	CHR_HSCHR17_4_CTG4
ENSG00000274283	54815911	54830525	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000276731	54754688	54769216	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000261852	41046666	41047441	CHR_HSCHR17_4_CTG4
ENSG00000277848	65909030	66265884	CHR_HSCHR15_2_CTG8
ENSG00000263101	40993557	40994260	CHR_HSCHR17_4_CTG4
ENSG00000262862	41059470	41060344	CHR_HSCHR17_4_CTG4
ENSG00000276177	54877583	54887079	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000263236	41123559	41124635	CHR_HSCHR17_4_CTG4
ENSG00000263242	41029824	41030231	CHR_HSCHR17_4_CTG4
ENSG00000266286	41084386	41085542	CHR_HSCHR17_4_CTG4
ENSG00000274394	54724479	54736497	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000261968	41097371	41098544	CHR_HSCHR17_4_CTG4
ENSG00000276016	1003519	1116206	CHR_HSCHR17_3_CTG2
ENSG00000277251	54754680	54769221	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000275522	54814247	54828575	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1
ENSG00000274763	54724452	54736131	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000277429	70045915	70063796	CHR_HSCHR5_1_CTG1_1
ENSG00000278304	54860710	54875253	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000276686	54832558	54842109	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000275873	554854	560793	CHR_HSCHR11_1_CTG8
ENSG00000278201	54802913	54813989	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1
ENSG00000276896	28378587	28391990	CHR_HSCHR15_1_CTG8
ENSG00000275623	54738461	54752744	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
ENSG00000276068	70312214	70368830	CHR_HSCHR5_1_CTG1_1
ENSG00000277365	42085525	42090955	CHR_HSCHR22_3_CTG1
ENSG00000278427	54802842	54817184	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000273936	2555639	2565622	CHR_HSCHR1_1_CTG3
ENSG00000275430	195721575	195741387	CHR_HSCHR3_8_CTG3
ENSG00000274112	42079691	42084284	CHR_HSCHR22_3_CTG1
ENSG00000276230	494512	507300	CHR_HSCHR11_1_CTG8
ENSG00000272835	42079691	42084284	CHR_HSCHR22_2_CTG1
ENSG00000273651	28531231	28544591	CHR_HSCHR15_1_CTG8
ENSG00000275211	42126495	42130902	CHR_HSCHR22_3_CTG1
ENSG00000273397	42085525	42090955	CHR_HSCHR22_2_CTG1
ENSG00000276613	195747140	195791872	CHR_HSCHR3_8_CTG3
ENSG00000272000	42138640	42143020	CHR_HSCHR22_2_CTG1
ENSG00000275428	31111652	31208427	CHR_HSCHR12_4_CTG2
ENSG00000281742	70912599	70929779	CHR_HSCHR5_1_CTG1_1
ENSG00000272532	42126481	42130888	CHR_HSCHR22_2_CTG1
ENSG00000272765	42085525	42090955	CHR_HSCHR22_1_CTG1
ENSG00000262024	42147859	42203293	CHR_HSCHR22_1_CTG1
ENSG00000276371	31282857	31329331	CHR_HSCHR12_4_CTG2
ENSG00000276461	42160013	42215442	CHR_HSCHR22_3_CTG1
ENSG00000272901	42079691	42124100	CHR_HSCHR22_1_CTG1
ENSG00000281151	63414903	63466150	CHR_HSCHR20_1_CTG4
ENSG00000275253	54738498	54752702	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000277278	28320122	28322152	CHR_HSCHR15_1_CTG8
ENSG00000275626	54835435	54852194	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000274803	70780935	70893131	CHR_HSCHR5_1_CTG1_1
ENSG00000274700	28315693	28315770	CHR_HSCHR15_1_CTG8
ENSG00000278606	54803296	54814484	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000273822	195744429	195789161	CHR_HSCHR3_3_CTG3
ENSG00000263181	42128051	42132423	CHR_HSCHR22_1_CTG1
ENSG00000275571	2635571	2801699	CHR_HSCHR1_1_CTG3
ENSG00000278088	42140208	42144570	CHR_HSCHR22_3_CTG1
ENSG00000277131	2590639	2632987	CHR_HSCHR1_1_CTG3
ENSG00000276825	637525	640936	CHR_HSCHR11_1_CTG8
ENSG00000276084	54724447	54736085	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000223898	29425980	29457549	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000282712	646472	677067	CHR_HSCHR11_1_CTG8
ENSG00000226832	29087135	29088141	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000233095	29824463	29828635	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000278501	997117	1003671	CHR_HSCHR17_3_CTG2
ENSG00000278271	54789822	54800920	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000281300	978299	979770	CHR_HSCHR17_3_CTG2
ENSG00000276561	612805	616257	CHR_HSCHR11_1_CTG8
ENSG00000278114	195720882	195741123	CHR_HSCHR3_4_CTG3
ENSG00000275351	54832726	54848250	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000277833	54769756	54784259	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000278659	248387949	248388875	CHR_HSCHR1_ALT2_1_CTG32_1
ENSG00000275754	248455242	248456216	CHR_HSCHR1_ALT2_1_CTG32_1
ENSG00000233636	29111857	29112792	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000275617	248361581	248362627	CHR_HSCHR1_ALT2_1_CTG32_1
ENSG00000243441	29355241	29431509	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000281489	248443651	248444577	CHR_HSCHR1_ALT2_1_CTG32_1
ENSG00000273508	248408227	248409336	CHR_HSCHR1_ALT2_1_CTG32_1
ENSG00000277113	248475795	248476751	CHR_HSCHR1_ALT2_1_CTG32_1
ENSG00000278468	195746774	195792809	CHR_HSCHR3_4_CTG3
ENSG00000276798	54315894	54346149	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000234100	29306699	29307664	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000275102	248491033	248491980	CHR_HSCHR1_ALT2_1_CTG32_1
ENSG00000275349	70268827	70296783	CHR_HSCHR5_1_CTG1_1
ENSG00000237258	29425047	29456602	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000239741	31746341	31750054	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000274254	54724478	54736626	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000276163	54360692	54377679	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000231094	31159671	31184970	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000277753	195719644	195739354	CHR_HSCHR3_5_CTG3
ENSG00000281038	56383230	56384159	CHR_HG142_HG150_NOVEL_TEST
ENSG00000263150	56210873	56211820	CHR_HG142_HG150_NOVEL_TEST
ENSG00000262315	56375625	56376584	CHR_HG142_HG150_NOVEL_TEST
ENSG00000261897	56252200	56253222	CHR_HG142_HG150_NOVEL_TEST
ENSG00000274402	54738465	54752989	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000228652	29044178	29045205	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000261893	155278272	155293895	CHR_HSCHR1_2_CTG31
ENSG00000262851	56232106	56233185	CHR_HG142_HG150_NOVEL_TEST
ENSG00000236560	30061865	30065490	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000262755	56318307	56319245	CHR_HG142_HG150_NOVEL_TEST
ENSG00000262611	56290053	56291090	CHR_HG142_HG150_NOVEL_TEST
ENSG00000275581	70244409	70262299	CHR_HSCHR5_1_CTG1_1
ENSG00000274971	54771253	54784657	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000275731	54819083	54833565	CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1
ENSG00000278303	195744993	195789727	CHR_HSCHR3_5_CTG3
ENSG00000262784	56275639	56276619	CHR_HG142_HG150_NOVEL_TEST
ENSG00000278489	1602887	1604004	CHR_HSCHR11_1_CTG6
ENSG00000275486	54816441	54830746	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000273494	2508533	2526600	CHR_HSCHR1_1_CTG3
ENSG00000263328	56346039	56346998	CHR_HG142_HG150_NOVEL_TEST
ENSG00000262796	56360215	56361288	CHR_HG142_HG150_NOVEL_TEST
ENSG00000275920	1613275	1614173	CHR_HSCHR11_1_CTG6
ENSG00000277068	1626668	1627848	CHR_HSCHR11_1_CTG6
ENSG00000184494	31848038	31853285	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000278210	1590052	1590993	CHR_HSCHR11_1_CTG6
ENSG00000277291	1635485	1636417	CHR_HSCHR11_1_CTG6
ENSG00000276536	532242	537287	CHR_HSCHR11_1_CTG8
ENSG00000223687	28991375	29001915	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000273748	54224	83311	GL000219.1
ENSG00000273793	1559754	1577630	CHR_HSCHR11_1_CTG6
ENSG00000206470	29486547	29487683	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000223448	31620003	31621970	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000206467	29587257	29588840	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000276565	1586202	1591699	CHR_HSCHR11_1_CTG6
ENSG00000237634	28940401	28941061	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000231257	30705297	30725280	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000235487	31107244	31132550	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000235754	31643159	31648952	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000276848	54464632	54477600	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000223852	29672345	29681055	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000232178	29108558	29109493	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000274513	54274450	54281944	CHR_HSCHR19LRC_PGF2_CTG3_1
ENSG00000274646	54201241	54249371	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000229470	30531607	30547405	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000230995	30590243	30608455	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000262785	155305243	155316838	CHR_HSCHR1_2_CTG31
ENSG00000231319	29086272	29087278	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000273984	195745705	195790439	CHR_HSCHR3_7_CTG3
ENSG00000231041	28943846	28944506	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000137394	30141481	30150469	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000239836	32997896	33033347	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000276066	54040833	54063953	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000275118	54173853	54190413	CHR_HSCHR19_4_CTG3_1
ENSG00000260873	69187122	69187739	CHR_HSCHR16_2_CTG3_1
ENSG00000276429	2467459	2505530	CHR_HSCHR1_1_CTG3
ENSG00000262788	69142116	69169025	CHR_HSCHR16_2_CTG3_1
ENSG00000273859	560418	564036	CHR_HSCHR11_1_CTG8
ENSG00000233312	31974678	31995335	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000275083	54850406	54867200	CHR_HSCHR19KIR_G085_A_HAP_CTG3_1
ENSG00000276139	54738560	54752721	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000274146	54802891	54817199	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000278384	51867	54893	GL000218.1
ENSG00000263290	155271383	155277834	CHR_HSCHR1_2_CTG31
ENSG00000206450	31259328	31347305	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000237051	29555178	29632716	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000274084	54429706	54442942	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000273572	616823	626336	CHR_HSCHR11_1_CTG8
ENSG00000233813	30607946	30616632	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000226858	29668984	29677737	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000273529	2528745	2530245	CHR_HSCHR1_1_CTG3
ENSG00000278555	54594151	54602395	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000274638	54970903	55006759	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000278300	54476196	54520909	CHR_HSCHR19LRC_PGF2_CTG3_1
ENSG00000275125	2586491	2591469	CHR_HSCHR1_1_CTG3
ENSG00000263238	155924118	155953911	CHR_HSCHR4_1_CTG12
ENSG00000262446	155249852	155260266	CHR_HSCHR1_2_CTG31
ENSG00000278216	68810840	68834168	CHR_HSCHR4_1_CTG9
ENSG00000236843	30678308	30681681	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000274941	54138182	54156191	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000276979	54446939	54458015	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000262505	155836689	155866273	CHR_HSCHR4_1_CTG12
ENSG00000275333	170290703	170416388	CHR_HSCHR6_1_CTG5
ENSG00000262635	155854738	155920406	CHR_HSCHR4_1_CTG12
ENSG00000276061	54102782	54108779	CHR_HSCHR19_4_CTG3_1
ENSG00000275190	68698370	68713573	CHR_HSCHR4_1_CTG9
ENSG00000231325	31664094	31671449	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000275584	54238892	54243172	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000277132	68529322	68553341	CHR_HSCHR4_1_CTG9
ENSG00000277400	53590	115018	GL000194.1
ENSG00000237724	31802834	31805316	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000274058	68447498	68497649	CHR_HSCHR4_1_CTG9
ENSG00000274847	53594	115055	GL000194.1
ENSG00000276628	54156127	54160192	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000276766	54102906	54107026	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000278490	54724454	54736547	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000273506	54911759	54918698	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000236251	31796990	31802435	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000231488	31669120	31685587	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000233490	32139234	32143991	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000236250	31963829	31974100	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000278270	54201357	54249609	CHR_HSCHR19_4_CTG3_1
ENSG00000276452	54388712	54389685	CHR_HSCHR19LRC_PGF2_CTG3_1
ENSG00000275272	68310387	68350089	CHR_HSCHR4_1_CTG9
ENSG00000274473	626689	627401	CHR_HSCHR11_1_CTG8
ENSG00000274511	54476178	54488196	CHR_HSCHR19LRC_PGF2_CTG3_1
ENSG00000282367	473895	491399	CHR_HSCHR11_1_CTG8
ENSG00000274905	54160649	54173691	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000275555	170282206	170306565	CHR_HSCHR6_1_CTG5
ENSG00000278355	54314055	54320118	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000234101	29040820	29041847	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000277076	54789863	54800933	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000236826	31784754	31794345	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000276341	55049943	55068836	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000274078	54190866	54195141	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000226463	29044245	29045272	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000274185	54316049	54346292	CHR_HSCHR19LRC_PGF2_CTG3_1
ENSG00000263324	155292987	155305252	CHR_HSCHR1_2_CTG31
ENSG00000236927	29306763	29307728	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000234495	28902993	28923981	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000248496	28573507	28587330	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000277359	54201473	54208260	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000274000	54504943	54519583	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000235966	29393135	29394203	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000262666	155262609	155270887	CHR_HSCHR1_2_CTG31
ENSG00000233046	29351939	29428535	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000278154	54361220	54378234	CHR_HSCHR19LRC_PGF2_CTG3_1
ENSG00000278362	54576966	54586961	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000229071	32096815	32102831	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000282185	158291152	158424386	CHR_HSCHR7_1_CTG7
ENSG00000229861	30696164	30704850	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000278519	54173854	54190480	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000239927	30319231	30336806	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000262599	141656728	141702156	CHR_HSCHR7_1_CTG6
ENSG00000277179	54929128	54953124	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000276920	1008829	1038943	CHR_HSCHR5_4_CTG1
ENSG00000224708	31699739	31701215	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000227420	30607552	30616238	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000225351	28994816	29005348	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000204692	29373343	29449876	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000196231	29173447	29174718	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000279552	22294615	22294762	CHR_HSCHR19_3_CTG2
ENSG00000276219	22179091	22215686	CHR_HSCHR19_3_CTG2
ENSG00000233687	29086444	29087450	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000238289	31574447	31587478	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000278613	69602550	69659159	CHR_HSCHR5_2_CTG1_1
ENSG00000278533	54094681	54102740	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000233054	29086337	29087343	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000235915	31653110	31655895	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000262771	141744329	141752534	CHR_HSCHR7_1_CTG6
ENSG00000241863	30319108	30336684	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000230791	31576870	31579655	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000276482	1050378	1111210	CHR_HSCHR5_4_CTG1
ENSG00000276146	54274195	54281689	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000224472	31237108	31242737	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000276504	54107066	54115801	CHR_HSCHR19_4_CTG3_1
ENSG00000233439	31108521	31133775	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000278670	55019324	55043883	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000275546	54754663	54769262	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000234343	31839844	31845091	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000277006	7462290	7467065	CHR_HSCHR8_3_CTG1
ENSG00000112459	29306920	29307885	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000275196	54426396	54427817	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000274729	7479647	7481569	CHR_HSCHR8_3_CTG1
ENSG00000262217	101161669	101216388	CHR_HSCHR12_3_CTG2_1
ENSG00000273884	54294043	54306352	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000225845	32470120	32483292	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000274540	7531604	7534426	CHR_HSCHR8_3_CTG1
ENSG00000276263	54107066	54115801	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000275444	7406786	7408809	CHR_HSCHR8_3_CTG1
ENSG00000234951	31839095	31841147	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000274651	54115536	54131896	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000262139	101111599	101128641	CHR_HSCHR12_3_CTG2_1
ENSG00000273641	7420832	7422292	CHR_HSCHR8_3_CTG1
ENSG00000278634	54503437	54518077	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000274174	54594345	54618340	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000237403	30145206	30148830	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000276209	54819179	54834168	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000275918	54540656	54553413	CHR_HSCHR19_4_CTG3_1
ENSG00000274195	7348669	7377169	CHR_HSCHR8_3_CTG1
ENSG00000224544	31130046	31131862	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000277530	7487822	7501287	CHR_HSCHR8_3_CTG1
ENSG00000278656	54836668	54853397	CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1
ENSG00000262327	141633901	141655244	CHR_HSCHR7_1_CTG6
ENSG00000274405	7434631	7455657	CHR_HSCHR8_3_CTG1
ENSG00000231543	31879966	31927861	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000224994	30316275	30333529	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000277178	54069947	54081380	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000275583	54746804	54761173	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000274131	41627313	41635416	CHR_HSCHR19_3_CTG3_1
ENSG00000263042	141714361	141737279	CHR_HSCHR7_1_CTG6
ENSG00000275434	54459987	54474463	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000204690	29396336	29397404	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000278565	41557860	41595186	CHR_HSCHR19_3_CTG3_1
ENSG00000276463	69364756	69370027	CHR_HSCHR5_2_CTG1_1
ENSG00000231021	32611143	32626106	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000275463	54274422	54281786	CHR_HSCHR19_4_CTG3_1
ENSG00000275658	54746977	54761521	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000277114	54138182	54156190	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000275794	7474484	7478378	CHR_HSCHR8_3_CTG1
ENSG00000273953	7949167	7950227	CHR_HSCHR11_1_CTG5
ENSG00000236808	30137399	30143406	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000276387	54778277	54792578	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000276025	7795905	7796973	CHR_HSCHR11_1_CTG5
ENSG00000278253	7825037	7825972	CHR_HSCHR11_1_CTG5
ENSG00000276451	7938266	7939295	CHR_HSCHR11_1_CTG5
ENSG00000276618	69369307	69415042	CHR_HSCHR5_2_CTG1_1
ENSG00000276780	7970057	7976059	CHR_HSCHR11_1_CTG5
ENSG00000226271	29111918	29112853	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000231179	31561856	31578081	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000277263	32446915	32452117	CHR_HSCHR6_8_CTG1
ENSG00000280501	41681649	41685845	CHR_HSCHR19_3_CTG3_1
ENSG00000275798	32402558	32414973	CHR_HSCHR6_8_CTG1
ENSG00000275838	54794614	54811438	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000243958	32934853	32970271	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000274739	54488004	54503024	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000278415	54545136	54562282	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000276464	76597802	76615077	CHR_HSCHR7_2_CTG4_4
ENSG00000277816	54217107	54223520	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000277807	54547681	54568080	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000226634	31714445	31718024	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000237703	30144448	30153436	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000226437	30371111	30388367	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000277177	54216894	54243483	CHR_HSCHR19LRC_PGF2_CTG3_1
ENSG00000234549	30619065	30639047	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000274412	54763061	54777585	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000276184	76510496	76515744	CHR_HSCHR7_2_CTG4_4
ENSG00000282147	195290	199896	CHR_HSCHR7_2_CTG1
ENSG00000235769	31788620	31790096	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000262145	57941541	57957269	CHR_HSCHR12_1_CTG2_1
ENSG00000223757	31841886	31853590	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000281950	76519194	76529340	CHR_HSCHR7_2_CTG4_4
ENSG00000236967	30062765	30068386	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000278120	54504993	54518921	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000278707	54521328	54538122	CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000282379	76501267	76505995	CHR_HSCHR7_2_CTG4_4
ENSG00000276572	54733008	54744567	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000231350	31047625	31053805	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000274571	54931624	54974427	CHR_HSCHR19_4_CTG3_1
ENSG00000274921	54763075	54854081	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000228978	31643520	31645322	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000276420	13272778	13282015	CHR_HSCHR1_2_CTG3
ENSG00000232289	29425576	29457138	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000206471	29456962	29464109	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000234096	29657097	29672487	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000276345	2585	11802	KI270721.1
ENSG00000277853	13241912	13244686	CHR_HSCHR1_2_CTG3
ENSG00000223680	30959531	30970646	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000278021	13299884	13303717	CHR_HSCHR1_2_CTG3
ENSG00000277800	80027033	80044046	CHR_HSCHRX_2_CTG12
ENSG00000273943	54138182	54156191	CHR_HSCHR19LRC_LRC_T_CTG3_1
ENSG00000274109	13136151	13137509	CHR_HSCHR1_2_CTG3
ENSG00000276299	13169610	13178799	CHR_HSCHR1_2_CTG3
ENSG00000273911	54855924	54864640	CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000273865	13185268	13186628	CHR_HSCHR1_2_CTG3
ENSG00000276370	13322112	13327566	CHR_HSCHR1_2_CTG3
ENSG00000281573	13191011	13198026	CHR_HSCHR1_2_CTG3
ENSG00000206455	31150981	31156655	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000274843	195719081	195738792	CHR_HSCHR3_3_CTG3
ENSG00000231321	33347482	33354568	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000274889	54069947	54081380	CHR_HSCHR19LRC_LRC_S_CTG3_1
