Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000137824	40733696	40755851	15
ENSG00000178966	83980355	84004078	9
ENSG00000155906	151398898	151452158	6
ENSG00000153561	86720291	86778041	2
ENSG00000145916	178129068	178152240	5
ENSG00000171865	3541430	3558371	2
ENSG00000172922	65714005	65720818	11
ENSG00000219200	7012417	7014532	17
ENSG00000022840	120533480	120577588	12
ENSG00000239305	86603395	86623877	2
ENSG00000123091	51235625	51273447	1
ENSG00000157450	58865175	59097419	15
ENSG00000125352	119870475	119871733	X
ENSG00000265491	145738868	145824095	1
ENSG00000137522	71929018	71997597	11
ENSG00000070423	647526	663233	19
ENSG00000082996	149809445	149962153	3
ENSG00000013561	141958328	141990292	5
ENSG00000110315	10511673	10541334	11
ENSG00000118518	127266582	127288567	6
ENSG00000108523	4939997	4945222	17
ENSG00000168894	85595693	85598589	2
ENSG00000138942	31160158	31207019	22
ENSG00000285426	78581	87387	HG2002_PATCH
ENSG00000168159	228487382	228499899	1
ENSG00000011275	5620047	5781696	7
ENSG00000187147	44405185	44651724	1
ENSG00000163481	218663866	218672006	2
ENSG00000173456	119334527	119337309	11
ENSG00000285152	447661	461638	HG1_PATCH
ENSG00000092098	24146683	24160660	14
ENSG00000170633	121400078	121430623	12
ENSG00000063978	2462220	2515859	4
ENSG00000103549	30761745	30776307	16
ENSG00000223767	3510956	3513395	HSCHR6_MHC_APD_CTG1
ENSG00000227277	3494561	3497000	HSCHR6_MHC_SSTO_CTG1
ENSG00000228405	3616712	3619145	HSCHR6_MHC_COX_CTG1
ENSG00000228907	3483335	3485774	HSCHR6_MHC_MANN_CTG1
ENSG00000225452	3520375	3522812	HSCHR6_MHC_MCF_CTG1
ENSG00000183574	3401555	3403994	HSCHR6_MHC_QBL_CTG1
ENSG00000204308	32178405	32180793	6
ENSG00000127870	26132115	26222460	13
ENSG00000114125	141738249	141747560	3
ENSG00000276230	24153	36941	HSCHR11_1_CTG8
ENSG00000023191	494510	507300	11
ENSG00000176393	201982372	202006147	1
ENSG00000125995	35699254	35700984	20
ENSG00000164610	33094797	33109405	7
ENSG00000117748	27891524	27914746	1
ENSG00000106399	7634843	7718607	7
ENSG00000129197	5419216	5432882	17
ENSG00000005175	47661249	47706038	12
ENSG00000117133	84479257	84498352	1
ENSG00000197498	110982015	111028263	6
ENSG00000198755	35468366	35470785	6
ENSG00000142676	23691685	23696835	1
ENSG00000188846	40457292	40468587	3
ENSG00000037241	172954004	172974768	5
ENSG00000131469	42998273	43002973	17
ENSG00000156482	98024851	98046469	8
ENSG00000071082	101002229	101024032	2
ENSG00000144713	12834485	12841582	3
ENSG00000109475	108620508	108632886	4
ENSG00000136942	124857873	124862017	9
ENSG00000182899	197950000	197956610	3
ENSG00000165502	49618530	49620649	14
ENSG00000174444	66498015	66524532	15
ENSG00000089009	112405170	112418844	12
ENSG00000146223	42879616	42889925	6
ENSG00000161016	144789765	144792587	8
ENSG00000163902	128619968	128681075	3
ENSG00000291973	87883	151121	HG410_PATCH
ENSG00000118705	37178396	37241624	20
ENSG00000163684	58306245	58324695	3
ENSG00000164967	34610486	34612605	9
ENSG00000148688	90871487	90908553	10
ENSG00000152464	15097120	15139818	10
ENSG00000101413	38033544	38127780	20
ENSG00000110700	17074385	17077727	11
ENSG00000187051	39529088	39532767	22
ENSG00000186468	82273320	82278414	5
ENSG00000138326	78033746	78056813	10
ENSG00000185088	63125872	63158021	15
ENSG00000083845	58380570	58394807	19
ENSG00000137154	19375715	19380282	9
ENSG00000177189	20149911	20267519	X
ENSG00000108443	59893046	59950574	17
ENSG00000175634	67428460	67435408	11
ENSG00000156990	9837802	9844602	3
ENSG00000155876	19049427	19051025	9
ENSG00000167325	4094707	4138932	11
ENSG00000278494	575359	609658	HSCHR16_1_CTG1
ENSG00000085721	15060022	15094311	16
ENSG00000160214	43789513	43805757	21
ENSG00000124541	43021593	43034156	6
ENSG00000189306	42507982	42519853	22
ENSG00000132275	6595072	6603616	11
ENSG00000179041	66429014	66430733	8
ENSG00000136444	50478820	50485984	17
ENSG00000187257	77696459	77783022	7
ENSG00000215695	15659713	15662033	1
ENSG00000171490	11833850	11851586	16
ENSG00000159579	57186137	57240479	16
ENSG00000174891	158105675	158545734	3
ENSG00000111011	122503454	122527100	12
ENSG00000137996	100266160	100292769	1
ENSG00000115310	54972187	55112621	2
ENSG00000284260	315196	376273	HG30_PATCH
ENSG00000176783	179550542	179610012	5
ENSG00000175792	128064778	128153914	3
ENSG00000111832	116571409	116597675	6
ENSG00000122481	95234189	95247685	1
ENSG00000186350	134317098	134440585	9
ENSG00000228333	4437087	4444187	HSCHR6_MHC_DBB_CTG1
ENSG00000227322	4605095	4612358	HSCHR6_MHC_COX_CTG1
ENSG00000231321	4613075	4620161	HSCHR6_MHC_MANN_CTG1
ENSG00000235712	4629544	4636641	HSCHR6_MHC_MCF_CTG1
ENSG00000206289	4387991	4395092	HSCHR6_MHC_QBL_CTG1
ENSG00000204231	33193588	33200666	6
ENSG00000142230	47113274	47210636	19
ENSG00000141858	14087851	14091036	19
ENSG00000288488	299692	303195	HG109_PATCH
ENSG00000179134	39342421	39385710	19
ENSG00000156671	75099586	75182127	10
ENSG00000100347	43955399	44010531	22
ENSG00000150459	21140119	21149097	13
ENSG00000164105	173369969	173377532	4
ENSG00000161526	75667230	75708062	17
ENSG00000164576	154445997	154461053	5
ENSG00000079332	70147289	70170905	10
ENSG00000205323	55752463	55817748	12
ENSG00000175467	65961689	65980137	11
ENSG00000075856	108522214	108561400	12
ENSG00000141504	7626234	7627876	17
ENSG00000151748	50632058	50668337	14
ENSG00000126524	66987680	66995693	7
ENSG00000126461	49640488	49658649	19
ENSG00000139218	45919131	45992120	12
ENSG00000156304	31670804	31732184	21
ENSG00000213079	154733378	154842212	6
ENSG00000140497	74843728	74873374	15
ENSG00000263290	61002	67453	HSCHR1_2_CTG31
ENSG00000116521	155255979	155262433	1
ENSG00000171222	35953617	35959472	20
ENSG00000114650	47413681	47477126	3
ENSG00000138760	76158737	76234536	4
ENSG00000092108	30622291	30737694	14
ENSG00000184178	52872982	53366072	4
ENSG00000163156	151156664	151170296	1
ENSG00000133028	10672474	10698375	17
ENSG00000284194	50523564	50526461	22
ENSG00000153130	140257286	140385728	4
ENSG00000116171	52927276	53051698	1
ENSG00000274287	267967	292426	HSCHR8_3_CTG7
ENSG00000180900	143790920	143815773	8
ENSG00000144306	174395729	174430077	2
ENSG00000142186	65525072	65538711	11
ENSG00000136021	100266830	100341728	12
ENSG00000000457	169846981	169894267	1
ENSG00000198301	75940950	75990962	4
ENSG00000137575	58552924	58583800	8
ENSG00000276111	268164	512199	HSCHR1_3_CTG32_1
ENSG00000054282	243255349	243500095	1
ENSG00000143751	225982702	225999350	1
ENSG00000132581	28648346	28662189	17
ENSG00000078808	1216887	1238870	1
ENSG00000073578	218274	257083	5
ENSG00000167985	61430042	61446839	11
ENSG00000117118	17018664	17054151	1
ENSG00000143252	161314381	161363206	1
ENSG00000204370	112086824	112120016	11
ENSG00000100445	24439766	24442905	14
ENSG00000140612	84669529	84716460	15
ENSG00000157020	10293131	10321123	3
ENSG00000148396	136440096	136483843	9
ENSG00000265808	120150898	120176520	1
ENSG00000093183	42547969	42601168	3
ENSG00000100934	39031918	39109646	14
ENSG00000107651	119892686	119944657	10
ENSG00000113615	134648588	134727909	5
ENSG00000138802	109433602	109540896	4
ENSG00000176986	73744366	73772173	10
ENSG00000138674	82818081	82901166	4
ENSG00000058262	128051641	128071705	3
ENSG00000106803	99222064	99230615	9
ENSG00000132432	54752180	54759974	7
ENSG00000008952	169966635	169998373	3
ENSG00000025796	107867756	107958309	6
ENSG00000187742	89318460	89363633	9
ENSG00000085415	12947133	12987667	18
ENSG00000071537	81471547	81533863	14
ENSG00000163904	185582496	185633551	3
ENSG00000161956	7561919	7571969	17
ENSG00000119231	196867856	196934718	3
ENSG00000112701	75601509	75718281	6
ENSG00000086475	13317425	13348596	10
ENSG00000142864	67407810	67430415	1
ENSG00000140264	43777087	43804427	15
ENSG00000129158	17788043	18013047	11
ENSG00000111897	122443348	122471854	6
ENSG00000132824	44496221	44522094	20
ENSG00000124570	2948158	2972375	6
ENSG00000179833	64631621	64751005	2
ENSG00000119335	128683424	128696400	9
ENSG00000181555	47016428	47164113	3
ENSG00000183576	99395061	99480927	14
ENSG00000168137	9397609	9479240	3
ENSG00000103037	58515479	58523842	16
ENSG00000145391	139492974	139606699	4
ENSG00000143379	150926263	150964744	1
ENSG00000168066	64764606	64778786	11
ENSG00000099995	30331988	30356919	22
ENSG00000183431	37956975	37990517	1
ENSG00000115524	197388515	197435079	2
ENSG00000087365	66050729	66069308	11
ENSG00000189091	70523782	70577670	16
ENSG00000143368	149923317	149927803	1
ENSG00000169976	144094884	144095573	6
ENSG00000061936	131711081	131799738	12
ENSG00000198964	50305586	50625187	10
ENSG00000166224	70815905	70958701	10
ENSG00000100359	40370564	40410289	22
ENSG00000104969	2754711	2783390	19
ENSG00000175137	248810446	248826522	1
ENSG00000097033	86704520	86748184	1
ENSG00000179526	144097513	144108124	8
ENSG00000108061	110917932	111017307	10
ENSG00000196470	48356364	48448402	16
ENSG00000181788	150741125	150763477	3
ENSG00000147955	34634720	34637844	9
ENSG00000052723	114769479	114780699	1
ENSG00000120725	138946720	139293557	5
ENSG00000283100	288227	309534	HG26_PATCH
ENSG00000068903	38878555	38900501	19
ENSG00000142082	215028	236931	11
ENSG00000124523	13574210	13615158	6
ENSG00000077463	4174109	4182599	19
ENSG00000184990	104753131	104768494	14
ENSG00000136603	170357287	170396835	3
ENSG00000113558	134148935	134177029	5
ENSG00000139370	128793193	128824035	12
ENSG00000144136	112645854	112663829	2
ENSG00000108528	4934570	4940156	17
ENSG00000282739	110410	365012	HG2235_PATCH
ENSG00000144741	66133610	66388116	3
ENSG00000155287	99610518	99622793	10
ENSG00000075415	98592455	98606379	12
ENSG00000164933	103398635	103415189	8
ENSG00000144659	39383347	39397351	3
ENSG00000013306	44319625	44325801	17
ENSG00000160785	156193932	156212796	1
ENSG00000164209	110738136	110765161	5
ENSG00000005022	119468395	119471396	X
ENSG00000167114	128340506	128363283	9
ENSG00000170385	211571568	211579161	1
ENSG00000145740	69093991	69131069	5
ENSG00000014824	41990496	42090461	4
ENSG00000102100	48903180	48911958	X
ENSG00000292209	62015	70793	HSCHRX_3_CTG3
ENSG00000176087	140564819	140569100	5
ENSG00000121073	49700934	49709014	17
ENSG00000157593	44254096	44257890	6
ENSG00000080189	46345980	46364458	20
ENSG00000127526	16549831	16572415	19
ENSG00000175782	68746125	68793964	12
ENSG00000115084	113705011	113756693	2
ENSG00000134294	46358185	46372832	12
ENSG00000143570	153959099	153968667	1
ENSG00000141873	2732204	2740070	19
ENSG00000229802	4443944	4447938	HSCHR6_MHC_DBB_CTG1
ENSG00000226614	4611950	4615944	HSCHR6_MHC_COX_CTG1
ENSG00000227402	4619918	4623912	HSCHR6_MHC_MANN_CTG1
ENSG00000206288	4394849	4398843	HSCHR6_MHC_QBL_CTG1
ENSG00000224399	4636398	4640392	HSCHR6_MHC_MCF_CTG1
ENSG00000112473	33200305	33204439	6
ENSG00000114544	126005662	126101561	3
ENSG00000139508	28700064	28719012	13
ENSG00000211584	47753916	47782751	12
ENSG00000119705	77708045	77761104	14
ENSG00000137776	58879049	58933991	15
ENSG00000175387	47808957	47931569	18
ENSG00000141646	51028528	51085045	18
ENSG00000113658	136132845	136188747	5
ENSG00000112305	70667776	70862015	6
ENSG00000080503	1980290	2193624	9
ENSG00000127616	10960824	11079426	19
ENSG00000138375	216412383	216483056	2
ENSG00000275837	23325	70878	HSCHR22_1_CTG7
ENSG00000099956	23786931	23838009	22
ENSG00000073584	40624962	40648654	17
ENSG00000072501	53374149	53422728	X
ENSG00000198887	70258270	70354874	9
ENSG00000198952	156249223	156282844	1
ENSG00000116698	183471957	183598246	1
ENSG00000167447	59209400	59215248	17
ENSG00000205670	34375131	34416961	21
ENSG00000163866	34712737	34859805	1
ENSG00000111850	87322580	87399749	6
ENSG00000119953	110290730	110304963	10
ENSG00000166311	6390414	6394998	11
ENSG00000292130	327940	359302	HSCHR2_12_CTG7_2
ENSG00000136699	130151392	130183901	2
ENSG00000122692	33041765	33076694	9
ENSG00000123415	54121277	54189008	12
ENSG00000092531	42491233	42545356	15
ENSG00000099940	20858537	20891214	22
ENSG00000143740	227728200	227781826	1
ENSG00000164975	15422734	15465953	9
ENSG00000174446	66490135	66497780	15
ENSG00000143553	153658696	153663930	1
ENSG00000197157	127652145	128092609	7
ENSG00000159210	48929316	48944842	17
ENSG00000144028	96274338	96321271	2
ENSG00000161981	53828	57669	16
ENSG00000124380	69893956	69905929	2
ENSG00000184209	123458078	123473154	12
ENSG00000060688	31259568	31296788	1
ENSG00000168566	7590189	7611967	6
ENSG00000104852	49085164	49108613	19
ENSG00000077312	40750585	40765393	19
ENSG00000125835	2461634	2470884	20
ENSG00000125870	16729958	16742564	20
ENSG00000124562	34757454	34773857	6
ENSG00000167088	21612314	21633524	18
ENSG00000125743	45687460	45692569	19
ENSG00000100028	24555957	24584044	22
ENSG00000143977	70281362	70293740	2
ENSG00000169371	75598083	75626469	15
ENSG00000100603	77717599	77761207	14
ENSG00000147164	71056332	71073426	X
ENSG00000071189	17790761	17940712	7
ENSG00000115234	27370496	27377535	2
ENSG00000178996	54517727	54546586	5
ENSG00000120451	130866250	130916479	11
ENSG00000205302	122775010	122834543	5
ENSG00000109762	185204237	185390928	4
ENSG00000112335	108211222	108261255	6
ENSG00000114520	125446644	125520233	3
ENSG00000089006	17941597	17969022	20
ENSG00000129515	34561093	34630177	14
ENSG00000130340	157700387	157945077	6
ENSG00000180008	55027120	55049489	14
ENSG00000170677	70288888	70330199	18
ENSG00000142168	31659633	31668931	21
ENSG00000159140	33543038	33577481	21
ENSG00000091640	4959226	4967825	17
ENSG00000008294	50962174	51120926	17
ENSG00000158480	49903391	49915550	20
ENSG00000114902	52704955	52711148	3
ENSG00000129128	176319966	176332245	4
ENSG00000100014	24270817	24417740	22
ENSG00000065526	15836095	15940456	1
ENSG00000104133	44554818	44663688	15
ENSG00000090487	64963022	64990312	15
ENSG00000197912	89490719	89557766	16
ENSG00000169682	28974221	28984548	16
ENSG00000121067	49598884	49678201	17
ENSG00000005206	2328613	2355095	19
ENSG00000157837	120762510	120904358	12
ENSG00000167778	53064316	53079414	12
ENSG00000123178	49912702	49936490	13
ENSG00000162032	1776710	1793700	16
ENSG00000165389	34432788	34462240	14
ENSG00000179119	18606403	18634791	11
ENSG00000213523	140537340	140557677	5
ENSG00000128039	55346213	55373100	4
ENSG00000198911	41833099	41907308	22
ENSG00000153006	64718148	64768692	5
ENSG00000116649	11054584	11060053	1
ENSG00000140319	40035690	40039181	15
ENSG00000153037	112861188	112898371	5
ENSG00000100883	34981957	35029686	14
ENSG00000167881	76038775	76072517	17
ENSG00000174780	56467595	56503681	4
ENSG00000143742	225777699	225790670	1
ENSG00000144867	133784023	133825772	3
ENSG00000167720	2303383	2325260	17
ENSG00000100104	26483877	26494658	22
ENSG00000133226	24631716	24673281	1
ENSG00000136450	58000919	58007346	17
ENSG00000188529	23964347	23980927	1
ENSG00000116754	70205670	70253052	1
ENSG00000161547	76734115	76737395	17
ENSG00000112081	36593787	36605911	6
ENSG00000116350	29147743	29181922	1
ENSG00000115875	38743599	38751494	2
ENSG00000263465	95066919	95071225	11
ENSG00000008324	42581840	42596934	3
ENSG00000138385	169791933	169812091	2
ENSG00000262771	110921	119126	HSCHR7_1_CTG6
ENSG00000106028	141737456	141787922	7
ENSG00000176101	137188657	137190370	9
ENSG00000124783	7268306	7347446	6
ENSG00000163479	156009041	156020968	1
ENSG00000114850	156539553	156559474	3
ENSG00000149136	57325982	57335892	11
ENSG00000160075	1541673	1574884	1
ENSG00000157350	70375977	70439263	16
ENSG00000160408	127885321	127906616	9
ENSG00000004866	116952980	117230812	7
ENSG00000136738	17644124	17716824	10
ENSG00000115145	152116801	152175771	2
ENSG00000124356	73828916	73873659	2
ENSG00000131748	39637090	39664201	17
ENSG00000084090	96184859	96208849	2
ENSG00000168610	42313324	42388568	17
ENSG00000124214	49113338	49188417	20
ENSG00000040341	73420369	73747708	8
ENSG00000167323	3854527	4093210	11
ENSG00000168439	64185272	64204548	11
ENSG00000118046	1177558	1228431	19
ENSG00000115661	219245455	219250339	2
ENSG00000148175	121338987	121370304	9
ENSG00000067221	73978926	73994622	15
ENSG00000165283	35099606	35103195	9
ENSG00000023734	15882356	15903478	12
ENSG00000143093	110031577	110074641	1
ENSG00000196792	30893799	31026418	14
ENSG00000134910	125591712	125625215	11
ENSG00000163527	31532521	31638548	3
ENSG00000103266	679980	682870	16
ENSG00000104915	13144058	13150383	19
ENSG00000136874	99906654	99974534	9
ENSG00000103496	31032889	31042975	16
ENSG00000162236	62806860	62832051	11
ENSG00000170310	9250471	9576591	17
ENSG00000116266	108746634	108809525	1
ENSG00000127952	75996315	76048809	7
ENSG00000113387	32531633	32604507	5
ENSG00000136143	47745736	48037968	13
ENSG00000163541	84423528	84460045	2
ENSG00000172340	67360460	67654624	3
ENSG00000105705	19276018	19320511	19
ENSG00000165416	52652682	52700909	13
ENSG00000116030	202206182	202238599	2
ENSG00000184900	44805617	44818779	21
ENSG00000100242	38733280	38794143	22
ENSG00000213246	58345175	58353093	17
ENSG00000196235	39436156	39476670	19
ENSG00000109111	28661929	28702682	17
ENSG00000119760	27650809	27663841	2
ENSG00000156502	69180234	69209108	10
ENSG00000280627	177852	182770	HG2030_PATCH
ENSG00000148290	133351758	133356676	9
ENSG00000280951	187544	202260	HG2030_PATCH
ENSG00000148248	133361450	133376166	9
ENSG00000281309	154870	162282	HG2030_PATCH
ENSG00000148296	133328776	133336189	9
ENSG00000178691	31936995	32001045	17
ENSG00000169895	16719545	16765340	X
ENSG00000117614	25222276	25232504	1
ENSG00000125755	45815410	45866862	19
ENSG00000135316	85607779	85644063	6
ENSG00000213463	70366499	70417097	14
ENSG00000258644	70326064	70417074	14
ENSG00000008282	106090500	106112589	7
ENSG00000204070	45359977	45376798	20
ENSG00000162298	65121780	65135747	11
ENSG00000291379	156718	202286	HG1343_HG173_HG459_PATCH
ENSG00000055070	16352575	16398147	1
ENSG00000100324	39399778	39437060	22
ENSG00000055208	149218641	149411613	6
ENSG00000136463	63600882	63608365	17
ENSG00000152382	166856510	166876360	1
ENSG00000171148	9779964	9793011	3
ENSG00000166337	6606294	6612539	11
ENSG00000064995	34877462	34889192	6
ENSG00000120656	28587829	28648364	1
ENSG00000197780	109062496	109076012	1
ENSG00000276833	43987	99147	HSCHR17_7_CTG4
ENSG00000270647	35809481	35864615	17
ENSG00000166012	93729948	93784391	11
ENSG00000130699	61953469	62065881	20
ENSG00000280529	64040	118774	HSCHR20_1_CTG2
ENSG00000135801	229593111	229626122	1
ENSG00000137413	42050513	42087461	6
ENSG00000276463	147938	153209	HSCHR5_2_CTG1_1
ENSG00000273841	69362026	69370026	5
ENSG00000177156	747399	765035	11
ENSG00000279643	141500	171339	HSCHR3_1_CTG1
ENSG00000144559	11790442	11846919	3
ENSG00000183597	20016615	20067164	22
ENSG00000103047	68843531	69086515	16
ENSG00000136560	161136908	161236230	2
ENSG00000149930	29973868	29992261	16
ENSG00000236490	4543212	4557902	HSCHR6_MHC_DBB_CTG1
ENSG00000112493	4711179	4725870	HSCHR6_MHC_COX_CTG1
ENSG00000206281	4494115	4508814	HSCHR6_MHC_QBL_CTG1
ENSG00000206208	4735630	4750321	HSCHR6_MHC_MCF_CTG1
ENSG00000231925	33299694	33314284	6
ENSG00000169762	16160505	16227410	4
ENSG00000120948	11012344	11030528	1
ENSG00000291730	23435	74408	HG2408_PATCH
ENSG00000147687	124488485	124539458	8
ENSG00000157014	10248023	10281218	3
ENSG00000106052	27739331	27844564	7
ENSG00000065882	37890836	38139175	4
ENSG00000132405	6909242	7033118	4
ENSG00000121749	71839707	71927248	12
ENSG00000125875	423596	462566	20
ENSG00000054611	46762617	47175699	22
ENSG00000036054	100260780	100325251	3
ENSG00000145979	13266542	13328583	6
ENSG00000284400	627626	672566	HG30_PATCH
ENSG00000197226	179862058	179907911	5
ENSG00000171530	77691166	77868780	5
ENSG00000105254	36114289	36125947	19
ENSG00000124659	42744498	42746103	6
ENSG00000113838	186546067	186570543	3
ENSG00000278759	155503	177989	HSCHR17_1_CTG9
ENSG00000141556	82751855	82945918	17
ENSG00000284770	235367360	235452443	1
ENSG00000183735	64452090	64502114	12
ENSG00000154144	124622836	124635926	11
ENSG00000136270	45097584	45112048	7
ENSG00000179152	44338119	44409451	3
ENSG00000116205	54052867	54112519	1
ENSG00000113649	146447311	146511963	5
ENSG00000140262	56918099	57299707	15
ENSG00000100207	42160013	42343616	22
ENSG00000262024	70204	125638	HSCHR22_1_CTG1
ENSG00000276461	82358	137787	HSCHR22_3_CTG1
ENSG00000141002	89873566	89913627	16
ENSG00000120438	159778498	159789703	6
ENSG00000119977	95659823	95694143	10
ENSG00000111802	24649978	24666930	6
ENSG00000083544	60396457	60573879	13
ENSG00000099797	14517085	14565988	19
ENSG00000167074	41367333	41399326	22
ENSG00000172171	30897336	30906249	17
ENSG00000100726	1493329	1510459	16
ENSG00000132604	69355464	69408571	16
ENSG00000166848	75647765	75761872	16
ENSG00000136478	64147227	64263291	17
ENSG00000144043	70968325	70994873	2
ENSG00000164081	51662693	51704323	3
ENSG00000108064	58385345	58399220	10
ENSG00000029639	155256134	155314493	6
ENSG00000162851	246540561	246566261	1
ENSG00000135457	51093656	51173137	12
ENSG00000198176	113584525	113641509	13
ENSG00000068323	49028726	49043476	X
ENSG00000292217	187561	202245	HSCHRX_3_CTG3
ENSG00000114354	100709295	100748965	3
ENSG00000100109	26490988	26512505	22
ENSG00000276323	81433	90168	HSCHR19LRC_COX2_CTG3_1
ENSG00000276296	81433	90168	HSCHR19LRC_LRC_S_CTG3_1
ENSG00000274073	81433	90168	HSCHR19LRC_COX1_CTG3_1
ENSG00000276263	81433	90168	HSCHR19LRC_LRC_I_CTG3_1
ENSG00000273833	81433	90168	HSCHR19LRC_LRC_T_CTG3_1
ENSG00000275086	81433	90168	HSCHR19LRC_LRC_J_CTG3_1
ENSG00000276504	81433	90168	HSCHR19_4_CTG3_1
ENSG00000278161	81433	90168	HSCHR19LRC_PGF1_CTG3_1
ENSG00000276022	81433	90168	HSCHR19LRC_PGF2_CTG3_1
ENSG00000105619	54107020	54115657	19
ENSG00000292253	244268	254489	HSCHR2_6_CTG1
ENSG00000152291	85318027	85328251	2
ENSG00000115970	43230836	43596051	2
ENSG00000041988	6624845	6635586	1
ENSG00000176946	241584405	241637191	2
ENSG00000177683	108554543	108569750	7
ENSG00000184436	20999104	21002196	22
ENSG00000100296	29505879	29555216	22
ENSG00000163634	63833870	63863868	3
ENSG00000172009	2785494	2815807	19
ENSG00000054118	36224392	36305376	1
ENSG00000259431	23555988	23560271	14
ENSG00000134077	9362967	9386791	3
ENSG00000151500	134248270	134253370	11
ENSG00000116001	70209444	70248761	2
ENSG00000151923	119571802	119597029	10
ENSG00000127666	4815932	4831712	19
ENSG00000179886	143597831	143603224	8
ENSG00000278016	87875	93264	HSCHR8_3_CTG7
ENSG00000164296	149993118	150000654	5
ENSG00000134809	57528406	57531031	11
ENSG00000132286	6481496	6484683	11
ENSG00000099800	2425625	2427588	19
ENSG00000134375	201955476	201970664	1
ENSG00000292215	52282	56978	HSCHRX_3_CTG3
ENSG00000126768	48893447	48898143	X
ENSG00000075336	74148512	74160531	18
ENSG00000277649	36364	42918	HSCHR17_2_CTG2
ENSG00000278501	36364	42918	HSCHR17_3_CTG2
ENSG00000177370	997118	1003671	17
ENSG00000104980	7926718	7943773	19
ENSG00000105197	39479795	39493785	19
ENSG00000150779	112084800	112086798	11
ENSG00000100575	58407461	58427655	14
ENSG00000113845	119498515	119525090	3
ENSG00000284915	540621	543652	HG1_PATCH
ENSG00000092330	24238286	24242663	14
ENSG00000143155	168178918	168202114	1
ENSG00000137221	43477523	43506562	6
ENSG00000196781	81582313	81689681	9
ENSG00000198586	170990823	171231314	2
ENSG00000162604	61673636	61725423	1
ENSG00000169490	38988808	38996824	8
ENSG00000184277	101621444	101652391	15
ENSG00000285465	490127	496665	HG1_PATCH
ENSG00000100926	24189140	24196287	14
ENSG00000125304	99446311	99564048	13
ENSG00000077147	96518110	96587452	10
ENSG00000101337	32109714	32167258	20
ENSG00000135926	218274194	218292586	2
ENSG00000155957	66135846	66170027	12
ENSG00000139644	49707725	49764935	12
ENSG00000172765	129647792	129893778	3
ENSG00000143183	165724293	165827755	1
ENSG00000150403	113490816	113554590	13
ENSG00000099203	10832067	10836318	19
ENSG00000170348	75131443	75176652	14
ENSG00000086598	123584526	123598582	12
ENSG00000158604	44576392	44582287	7
ENSG00000117500	93149742	93180516	1
ENSG00000134970	115613210	115634830	5
ENSG00000251201	115578642	115626161	5
ENSG00000184840	177592195	177597242	5
ENSG00000091947	44011188	44023946	17
ENSG00000106460	12211042	12243367	7
ENSG00000134291	47963569	47968885	12
ENSG00000126062	50354749	50359521	3
ENSG00000189077	75986831	75994656	7
ENSG00000171202	85647956	85656547	11
ENSG00000135956	96248500	96266047	2
ENSG00000132406	4235541	4248239	4
ENSG00000168936	1715951	1721358	4
ENSG00000291574	682364	921979	HG2275_PATCH
ENSG00000075568	97756333	97996226	2
ENSG00000172663	67461710	67469288	11
ENSG00000244187	136791303	136793317	9
ENSG00000105677	35545600	35547527	19
ENSG00000137210	10747746	10852753	6
ENSG00000284936	233799	242013	HG2057_PATCH
ENSG00000111843	10722915	10731132	6
ENSG00000064545	19119169	19138513	19
ENSG00000215717	109090367	109096935	1
ENSG00000146802	112762377	112790715	7
ENSG00000144120	119679137	119686507	2
ENSG00000185475	62787387	62790403	11
ENSG00000151353	663877	677470	2
ENSG00000164168	147617386	147672044	4
ENSG00000226479	120217479	120223400	2
ENSG00000184857	8780384	8797763	16
ENSG00000177854	153972754	153983194	X
ENSG00000139291	71686082	71705047	12
ENSG00000170088	165070608	165208549	4
ENSG00000187713	137204082	137205648	9
ENSG00000105518	11342776	11346518	19
ENSG00000119777	27032910	27041697	2
ENSG00000149932	29940885	29973052	16
ENSG00000186501	27322139	27336401	1
ENSG00000168569	62771629	62792013	11
ENSG00000089063	5068232	5113452	20
ENSG00000215712	157289025	157323601	6
ENSG00000106609	66921171	66958551	7
ENSG00000283771	23432	24554	HG2046_PATCH
ENSG00000205544	7402975	7404097	17
ENSG00000134825	61768501	61792802	11
ENSG00000182087	1009648	1021179	19
ENSG00000112697	75252924	75284948	6
ENSG00000109133	41934403	41960803	4
ENSG00000176142	119428949	119468854	3
ENSG00000163900	185476496	185499057	3
ENSG00000166471	9280654	9314636	11
ENSG00000280516	387254	391020	HG2066_PATCH
ENSG00000169964	44861889	44865670	3
ENSG00000183726	25338295	25362362	1
ENSG00000263160	27057	84140	HSCHR21_4_CTG1_1
ENSG00000142188	33432485	33479974	21
ENSG00000116209	54026681	54053504	1
ENSG00000135211	77793728	77799484	7
ENSG00000137842	43123279	43185144	15
ENSG00000137216	44126614	44155520	6
ENSG00000180694	90621995	90791632	8
ENSG00000159596	45688149	45694443	1
ENSG00000175606	73972437	73982783	8
ENSG00000174529	205083129	205084460	1
ENSG00000103978	42210447	42274128	15
ENSG00000116857	201134772	201172330	1
ENSG00000175348	8947202	8965011	11
ENSG00000144747	69019827	69052339	3
ENSG00000185973	155488606	155719107	X
ENSG00000120802	98515561	98550351	12
ENSG00000164897	151081082	151083514	7
ENSG00000168591	44186966	44191931	17
ENSG00000139921	51240162	51257655	14
ENSG00000213593	57712562	57742987	11
ENSG00000125827	7977346	8019813	20
ENSG00000109079	28335602	28347009	17
