Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000165837	45534522	45615739	13
ENSG00000284938	14519	17020	HG2114_PATCH
ENSG00000284838	17493	22237	HG2114_PATCH
ENSG00000150361	69700594	70108493	13
ENSG00000288259	114880	119272	HG2510_PATCH
ENSG00000288147	244122	248512	HG2510_PATCH
ENSG00000285501	91958	147756	HG2114_PATCH
ENSG00000285339	154203	159165	HG2419_PATCH
ENSG00000288184	195768	196487	HG2525_PATCH
ENSG00000288249	264751	265470	HG2525_PATCH
ENSG00000182670	37073226	37203112	21
ENSG00000150893	38687077	38887131	13
ENSG00000288285	257219	261614	HG2512_PATCH
ENSG00000204918	57147488	57150509	13
ENSG00000285182	148861	199810	HG2114_PATCH
ENSG00000227151	57160632	57163653	13
ENSG00000234278	57167197	57170218	13
ENSG00000174015	45702320	45714559	13
ENSG00000291823	20768	35515	HG2527_PATCH
ENSG00000291824	48798	51067	HG2527_PATCH
ENSG00000291827	33591	38060	HG2527_PATCH
ENSG00000285121	45141	74973	HG2114_PATCH
ENSG00000152192	78598362	78603552	13
ENSG00000188811	39038306	39050109	13
ENSG00000285112	64560	91889	HG2419_PATCH
ENSG00000288180	148975	153371	HG2513_PATCH
ENSG00000288438	278080	282474	HG2513_PATCH
ENSG00000102837	53028813	53052057	13
ENSG00000204919	57140918	57143939	13
ENSG00000291834	19051	23212	HG2554_PATCH
ENSG00000139734	59665583	60163928	13
ENSG00000291835	23454	30927	HG2554_PATCH
ENSG00000291836	31206	48614	HG2554_PATCH
ENSG00000197683	30319124	30320315	21
ENSG00000206107	30337013	30337694	21
ENSG00000182816	30371390	30372271	21
ENSG00000198390	30396031	30396822	21
ENSG00000186970	30440275	30440869	21
ENSG00000184351	30479706	30480367	21
ENSG00000186965	30487043	30487436	21
ENSG00000244025	30491462	30492013	21
ENSG00000186967	30496824	30497165	21
ENSG00000291891	1381	20171	HG2576_PATCH
ENSG00000186977	30501657	30502141	21
ENSG00000291837	50325	69065	HG2554_PATCH
ENSG00000186925	30541535	30541864	21
ENSG00000244362	30560875	30561314	21
ENSG00000206106	30590105	30590397	21
ENSG00000186924	30601087	30601382	21
ENSG00000244624	30616425	30616699	21
ENSG00000206105	30620627	30620850	21
ENSG00000184032	30635206	30635619	21
ENSG00000206104	30642864	30643136	21
ENSG00000231068	30718525	30718777	21
ENSG00000291892	74692	81260	HG2576_PATCH
ENSG00000187026	30746794	30747259	21
ENSG00000187005	30755015	30755428	21
ENSG00000186980	30348399	30348606	21
ENSG00000240432	30425380	30425926	21
ENSG00000291804	77824	86614	HG2526_HG2573_PATCH
ENSG00000291895	31949	56139	HG2576_PATCH
ENSG00000291822	123289	124260	HG2526_HG2573_PATCH
ENSG00000291807	133599	139439	HG2526_HG2573_PATCH
ENSG00000291812	178273	179247	HG2526_HG2573_PATCH
ENSG00000291805	216824	221988	HG2526_HG2573_PATCH
ENSG00000291806	232080	238719	HG2526_HG2573_PATCH
ENSG00000291772	262726	263664	HG2526_HG2573_PATCH
ENSG00000186971	30430220	30431026	21
ENSG00000186930	30598590	30598902	21
ENSG00000291811	313420	324880	HG2526_HG2573_PATCH
ENSG00000291808	341501	348152	HG2526_HG2573_PATCH
ENSG00000184724	30613431	30613930	21
ENSG00000291810	393577	403756	HG2526_HG2573_PATCH
ENSG00000291779	426391	427383	HG2526_HG2573_PATCH
ENSG00000291809	441967	447030	HG2526_HG2573_PATCH
ENSG00000291781	459239	508641	HG2526_HG2573_PATCH
ENSG00000291784	514049	535993	HG2526_HG2573_PATCH
ENSG00000291803	546296	560585	HG2526_HG2573_PATCH
ENSG00000291791	568348	616182	HG2526_HG2573_PATCH
ENSG00000291884	63855	98310	HG2571_PATCH
ENSG00000288401	159692	197872	HG2115_PATCH
ENSG00000160299	46324124	46445769	21
ENSG00000291908	42846	43781	HG2578_PATCH
ENSG00000291909	54970	55947	HG2578_PATCH
ENSG00000292245	65892	66818	HG2578_PATCH
ENSG00000291793	628533	638847	HG2526_HG2573_PATCH
ENSG00000291888	22415	23653	HG2571_PATCH
ENSG00000291794	649082	657770	HG2526_HG2573_PATCH
ENSG00000291796	657872	660453	HG2526_HG2573_PATCH
ENSG00000291802	660362	664146	HG2526_HG2573_PATCH
ENSG00000291814	664673	679775	HG2526_HG2573_PATCH
ENSG00000291813	708218	716565	HG2526_HG2573_PATCH
ENSG00000291821	70879	71825	HG2526_HG2573_PATCH
ENSG00000159140	33543038	33577481	21
ENSG00000118946	57631744	57729311	13
ENSG00000292258	204845	205786	HG2526_HG2573_PATCH
ENSG00000291780	431662	433430	HG2526_HG2573_PATCH
ENSG00000291905	41540	60050	HG2577_PATCH
ENSG00000288198	26511	146600	HG2115_PATCH
ENSG00000291917	1299	28101	HG2580_PATCH
ENSG00000291903	189672	194905	HG2577_PATCH
ENSG00000291901	65496	66485	HG2577_PATCH
ENSG00000292247	184030	184965	HG2577_PATCH
ENSG00000291918	42847	61242	HG2580_PATCH
ENSG00000291919	97622	107923	HG2580_PATCH
ENSG00000291920	117521	122563	HG2580_PATCH
ENSG00000291922	155813	168731	HG2580_PATCH
ENSG00000136141	46553168	46753040	13
ENSG00000291925	136619	143957	HG2580_PATCH
ENSG00000292244	39338	57426	HG2541_PATCH
ENSG00000291927	14718	141368	HG287_PATCH
ENSG00000229665	57140918	57157082	13
ENSG00000184564	85792790	85806683	13
ENSG00000182968	112067149	112071706	13
ENSG00000041515	108596152	109208005	13
ENSG00000249624	33229892	33297160	21
ENSG00000291876	23838	25633	HG2569_PATCH
ENSG00000291875	48778	50570	HG2569_PATCH
ENSG00000291872	76789	79055	HG2569_PATCH
ENSG00000291874	86948	101245	HG2569_PATCH
ENSG00000291873	108735	122754	HG2569_PATCH
ENSG00000292250	26697	29238	HG2569_PATCH
ENSG00000291948	14687	68509	HG405_PATCH
ENSG00000180530	14961235	15065936	21
ENSG00000291505	59543	125319	HG2118_PATCH
ENSG00000291964	54791	81353	HG405_PATCH
ENSG00000159200	34513142	34615113	21
ENSG00000291507	126262	144587	HG2118_PATCH
ENSG00000185950	109752695	109786583	13
ENSG00000153498	112376355	112434689	13
ENSG00000291951	70555	144523	HG405_PATCH
ENSG00000291508	159075	171857	HG2118_PATCH
ENSG00000291953	84081	95589	HG405_PATCH
ENSG00000291963	101736	125506	HG405_PATCH
ENSG00000291954	101826	144535	HG405_PATCH
ENSG00000291958	130184	144634	HG405_PATCH
ENSG00000204442	107163510	107867496	13
ENSG00000185974	113667219	113737736	13
ENSG00000292248	149114	268655	HG405_PATCH
ENSG00000122042	29764371	29850617	13
ENSG00000171189	29536933	29940033	21
ENSG00000179813	42781550	42791549	13
ENSG00000282825	24050	352487	HG2213_PATCH
ENSG00000198553	50015254	50020922	13
ENSG00000189169	44697172	44698044	21
ENSG00000150510	51222334	51284239	13
ENSG00000288593	43939919	43959673	21
ENSG00000286224	46326288	46326491	21
ENSG00000189167	32303699	32315363	13
ENSG00000180138	37103259	37105664	13
ENSG00000243927	34073224	34362252	21
ENSG00000133111	36819222	36829104	13
ENSG00000293606	34073576	34143030	21
ENSG00000215475	45777242	45851753	13
ENSG00000198743	34073578	34106260	21
ENSG00000175820	102729367	102759072	13
ENSG00000159197	34180729	34371381	21
ENSG00000270181	102799110	102875994	13
ENSG00000178235	83877205	83882474	13
ENSG00000288261	422234	422506	HG545_PATCH
ENSG00000165572	41127569	41132802	13
ENSG00000120696	41189834	41194569	13
ENSG00000166265	26466209	26573286	21
ENSG00000125249	97434169	97469128	13
ENSG00000160202	43169008	43172810	21
ENSG00000180730	26044597	26052016	13
ENSG00000133105	31739526	31803389	13
ENSG00000073910	31846713	32299125	13
ENSG00000284017	115141	403072	HG2236_PATCH
ENSG00000284099	586465	603638	HG30_PATCH
ENSG00000284260	315196	376273	HG30_PATCH
ENSG00000253797	52024691	52033600	13
ENSG00000123171	51861969	51866232	13
ENSG00000125245	99254732	99261744	13
ENSG00000102524	108251240	108308484	13
ENSG00000285443	659	10475	HG708_PATCH
ENSG00000132932	25371974	26025851	13
ENSG00000283718	444251	446726	HG30_PATCH
ENSG00000283777	444319	497221	HG30_PATCH
ENSG00000284816	9653	28220	HG708_PATCH
ENSG00000285341	62817	63773	HG708_PATCH
ENSG00000284982	97237	98160	HG708_PATCH
ENSG00000285252	128620	138833	HG708_PATCH
ENSG00000288149	18810	28024	HG28_PATCH
ENSG00000285172	191165	193751	HG708_PATCH
ENSG00000285123	299410	302017	HG708_PATCH
ENSG00000284965	479395	480508	HG708_PATCH
ENSG00000284866	499074	541542	HG708_PATCH
ENSG00000151835	23288689	23433763	13
ENSG00000284939	544550	553023	HG708_PATCH
ENSG00000292264	244436	274729	HG708_PATCH
ENSG00000288219	29484	32183	HG28_PATCH
ENSG00000231824	5142911	5197503	18
ENSG00000132874	45212995	45683688	18
ENSG00000285444	51763951	51845159	13
ENSG00000288199	43473	82770	HG28_PATCH
ENSG00000178695	76880175	76886405	13
ENSG00000102805	76990660	77019143	13
ENSG00000283780	498402	542877	HG30_PATCH
ENSG00000283887	559557	562224	HG30_PATCH
ENSG00000283208	76992078	77129589	13
ENSG00000212710	22413599	22417915	18
ENSG00000134489	24460637	24479961	18
ENSG00000284501	563170	572521	HG30_PATCH
ENSG00000253309	51335773	51364735	13
ENSG00000177511	57352557	57371731	18
ENSG00000283985	7688	28425	HG2285_HG106_HG2252_PATCH
ENSG00000283883	68145	281194	HG2285_HG106_HG2252_PATCH
ENSG00000139780	102685747	102695044	13
ENSG00000125255	103043998	103066417	13
ENSG00000228075	57147087	57150410	18
ENSG00000139675	52642431	52643773	13
ENSG00000182346	105465867	105491034	13
ENSG00000081138	65750252	65890337	18
ENSG00000284588	21141	38201	HG926_PATCH
ENSG00000043355	99981784	99986765	13
ENSG00000139800	99962964	99971767	13
ENSG00000169840	27792483	27794768	13
ENSG00000166603	60371062	60372775	18
ENSG00000139515	27920000	27926313	13
ENSG00000172915	34942270	35673022	13
ENSG00000101542	61333430	61555779	18
ENSG00000284290	57390	77541	HG926_PATCH
ENSG00000283738	225801	248140	HG926_PATCH
ENSG00000283918	600693	627733	HG30_PATCH
ENSG00000283892	295806	302325	HG926_PATCH
ENSG00000284218	568655	591235	HG926_PATCH
ENSG00000288373	639156	645672	HG926_PATCH
ENSG00000284282	769934	807621	HG926_PATCH
ENSG00000288160	79080	82398	HG28_PATCH
ENSG00000284161	816312	898761	HG926_PATCH
ENSG00000288250	88527	107534	HG28_PATCH
ENSG00000141428	35972625	35979286	18
ENSG00000284487	1024161	1096736	HG926_PATCH
ENSG00000284316	1103923	1121173	HG926_PATCH
ENSG00000284493	1145636	1151615	HG926_PATCH
ENSG00000283826	1193675	1200182	HG926_PATCH
ENSG00000283855	1247660	1270054	HG926_PATCH
ENSG00000284559	1344243	1383395	HG926_PATCH
ENSG00000284548	1449399	1505023	HG926_PATCH
ENSG00000283934	1452220	1465278	HG926_PATCH
ENSG00000284330	1625246	1631738	HG926_PATCH
ENSG00000141424	36108531	36129385	18
ENSG00000284454	1679674	1702604	HG926_PATCH
ENSG00000102678	21671073	21704498	13
ENSG00000166573	77249848	77277900	18
ENSG00000283979	37341	50411	HG2285_HG106_HG2252_PATCH
ENSG00000284400	627626	672566	HG30_PATCH
ENSG00000153531	113399611	113453488	13
ENSG00000197971	76978827	77133683	18
ENSG00000197991	61409858	61427849	13
ENSG00000237378	63746741	63751080	13
ENSG00000132958	19422876	19561625	13
ENSG00000278545	295418	305158	HSCHR10_1_CTG2
ENSG00000277495	127422	140376	HSCHR10_1_CTG2
ENSG00000275565	215007	286950	HSCHR10_1_CTG2
ENSG00000120659	42562736	42608013	13
ENSG00000288335	75275	138464	HG721_PATCH
ENSG00000284254	380457	401011	HG30_PATCH
ENSG00000288141	139800	177044	HG28_PATCH
ENSG00000253710	52012391	52079232	13
ENSG00000173988	46211928	46277115	13
ENSG00000285566	63832361	63833053	13
ENSG00000280165	61409685	61415849	13
ENSG00000132972	24764169	24879921	13
ENSG00000288216	96541	165111	HG2471_PATCH
ENSG00000102471	79481155	79556077	13
ENSG00000284476	5054	5302	HSCHR11_1_CTG1_2
ENSG00000280931	16773	17841	HSCHR11_1_CTG1_2
ENSG00000280808	55808	61828	HSCHR11_1_CTG1_2
ENSG00000280899	155586	162262	HSCHR11_1_CTG1_2
ENSG00000281680	168165	172702	HSCHR11_1_CTG1_2
ENSG00000281166	188531	196420	HSCHR11_1_CTG1_2
ENSG00000285029	28087	47135	HSCHR11_1_CTG3_1
ENSG00000285375	53688	59801	HSCHR11_1_CTG3_1
ENSG00000285463	67675	120732	HSCHR11_1_CTG3_1
ENSG00000285422	130064	137702	HSCHR11_1_CTG3_1
ENSG00000267228	47108188	47176345	18
ENSG00000284903	150459	165004	HSCHR11_1_CTG3_1
ENSG00000175065	31376777	31414912	18
ENSG00000186009	113648804	113658198	13
ENSG00000186047	50519364	50843939	13
ENSG00000288353	172872	269149	HG2471_PATCH
ENSG00000273953	170035	171095	HSCHR11_1_CTG5
ENSG00000276025	16773	17841	HSCHR11_1_CTG5
ENSG00000278253	45905	46840	HSCHR11_1_CTG5
ENSG00000276451	159134	160163	HSCHR11_1_CTG5
ENSG00000276780	190925	196927	HSCHR11_1_CTG5
ENSG00000215472	49481681	49492479	18
ENSG00000139737	77697687	77764242	13
ENSG00000274429	29483	165218	HSCHR10_1_CTG4
ENSG00000176624	51174550	51218333	18
ENSG00000119547	57435374	57491298	18
ENSG00000173482	7566782	8406861	18
ENSG00000278489	79414	80531	HSCHR11_1_CTG6
ENSG00000133116	33016423	33066143	13
ENSG00000275920	89802	90700	HSCHR11_1_CTG6
ENSG00000277068	103195	104375	HSCHR11_1_CTG6
ENSG00000278210	66579	67520	HSCHR11_1_CTG6
ENSG00000277291	112012	112944	HSCHR11_1_CTG6
ENSG00000136099	52842889	52848641	13
ENSG00000273793	36281	54157	HSCHR11_1_CTG6
ENSG00000276565	62729	68226	HSCHR11_1_CTG6
ENSG00000276644	71437966	71867204	13
ENSG00000292234	22400	130946	HG2521_PATCH
ENSG00000083635	44939249	44989471	13
ENSG00000154856	10454635	10489949	18
ENSG00000180332	45192853	45201045	13
ENSG00000151846	25096136	25099254	13
ENSG00000165566	25161679	25172288	13
ENSG00000120669	36168217	36214588	13
ENSG00000280759	3478	74982	HSCHR11_2_CTG1
ENSG00000250709	36168794	36297842	13
ENSG00000171791	63123346	63320128	18
ENSG00000291841	19734	25971	HG2568_PATCH
ENSG00000291863	42031	45004	HG2568_PATCH
ENSG00000291866	63003	63971	HG2568_PATCH
ENSG00000291860	84903	87568	HG2568_PATCH
ENSG00000291864	99211	103003	HG2568_PATCH
ENSG00000291865	125893	131388	HG2568_PATCH
ENSG00000181626	12093843	12129764	18
ENSG00000291861	156788	157747	HG2568_PATCH
ENSG00000291858	165040	172260	HG2568_PATCH
ENSG00000291846	186373	187302	HG2568_PATCH
ENSG00000291849	228009	228983	HG2568_PATCH
ENSG00000242715	36222008	36297840	13
ENSG00000291851	269972	284103	HG2568_PATCH
ENSG00000291852	273220	274152	HG2568_PATCH
ENSG00000291859	280025	284103	HG2568_PATCH
ENSG00000292252	223445	224434	HG2568_PATCH
ENSG00000291862	301186	302121	HG2568_PATCH
ENSG00000176194	12254361	12277595	18
ENSG00000277518	75564	106271	HSCHR11_2_CTG1
ENSG00000285251	450430	451865	HG76_PATCH
ENSG00000134762	30989365	31042815	18
ENSG00000134765	31129236	31162856	18
ENSG00000102794	76948511	76958638	13
ENSG00000183098	93226807	94408020	13
ENSG00000134760	31318160	31359246	18
ENSG00000262607	60780	165481	HSCHR12_1_CTG1
ENSG00000285250	2918137	3294116	HG76_PATCH
ENSG00000080166	94436811	94479682	13
ENSG00000154611	26133852	26193355	18
ENSG00000282676	60780	63513	HSCHR12_1_CTG1
ENSG00000274538	160388	161570	HSCHR11_1_CTG7
ENSG00000125285	94709622	94712545	13
ENSG00000278191	231984	288645	HSCHR11_1_CTG7
ENSG00000185352	96090107	96839562	13
ENSG00000131196	79395856	79529325	18
ENSG00000198033	19173772	19181824	13
ENSG00000179399	91398621	92873682	13
ENSG00000183463	27977717	27988693	13
ENSG00000205863	23891099	23897502	13
ENSG00000288716	77326905	77326988	13
ENSG00000139618	32315086	32400268	13
ENSG00000285327	203788	230788	HG76_PATCH
ENSG00000285176	391880	394315	HG76_PATCH
ENSG00000262145	144646	160374	HSCHR12_1_CTG2_1
ENSG00000292275	651991	655001	HG76_PATCH
ENSG00000285832	659638	662649	HG76_PATCH
ENSG00000292276	667287	670298	HG76_PATCH
ENSG00000284870	676902	679724	HG76_PATCH
ENSG00000284979	710045	723442	HG76_PATCH
ENSG00000285617	732952	736848	HG76_PATCH
ENSG00000285034	744268	749041	HG76_PATCH
ENSG00000285376	789017	790478	HG76_PATCH
ENSG00000285433	802503	804519	HG76_PATCH
ENSG00000153487	110712736	110723339	13
ENSG00000284781	880674	882266	HG76_PATCH
ENSG00000284806	885400	886992	HG76_PATCH
ENSG00000284799	921337	924347	HG76_PATCH
ENSG00000285074	928959	931969	HG76_PATCH
ENSG00000285795	940729	943739	HG76_PATCH
ENSG00000284991	1212926	1214106	HG76_PATCH
ENSG00000285124	1226731	1252914	HG76_PATCH
ENSG00000285249	1270186	1277539	HG76_PATCH
ENSG00000284754	1347265	1354844	HG76_PATCH
ENSG00000285365	1363428	1365762	HG76_PATCH
ENSG00000122034	27424619	27435823	13
ENSG00000285087	1373422	1374084	HG76_PATCH
ENSG00000282076	1031	81275	HSCHR11_1_CTG7
ENSG00000285132	1478526	1505569	HG76_PATCH
ENSG00000273562	175479	223447	HSCHR11_1_CTG7
ENSG00000139797	98175785	98177269	13
ENSG00000273831	67168	84556	HSCHR11_1_CTG8
ENSG00000053747	23689453	23956222	18
ENSG00000284967	1508591	1552526	HG76_PATCH
ENSG00000274780	106142	142115	HSCHR11_1_CTG8
ENSG00000283199	113953705	113974076	13
ENSG00000292286	1560751	1578461	HG76_PATCH
ENSG00000226792	51082119	51200252	13
ENSG00000285109	1588081	1671110	HG76_PATCH
ENSG00000273326	238	1333	HSCHR12_2_CTG2
ENSG00000272712	4757	5999	HSCHR12_2_CTG2
ENSG00000273086	7843	8874	HSCHR12_2_CTG2
ENSG00000263247	23666	402267	HSCHR12_2_CTG2
ENSG00000285369	1783517	1861180	HG76_PATCH
ENSG00000292288	1872186	1927098	HG76_PATCH
ENSG00000273707	115392	118091	HSCHR11_1_CTG7
ENSG00000285084	2014637	2015957	HG76_PATCH
ENSG00000272805	24023	25064	HSCHR12_2_CTG2
ENSG00000285032	2018699	2062035	HG76_PATCH
ENSG00000273457	106632	108268	HSCHR12_2_CTG2
ENSG00000272803	127942	131047	HSCHR12_2_CTG2
ENSG00000284927	2145097	2451195	HG76_PATCH
ENSG00000284764	2507376	2582240	HG76_PATCH
ENSG00000276130	131932	157362	HSCHR11_1_CTG7
ENSG00000261984	136112	402227	HSCHR12_2_CTG2
ENSG00000292296	2507416	2621779	HG76_PATCH
ENSG00000285438	2616667	2623410	HG76_PATCH
ENSG00000273431	184619	185618	HSCHR12_2_CTG2
ENSG00000273092	195201	196581	HSCHR12_2_CTG2
ENSG00000263028	220325	221326	HSCHR12_2_CTG2
ENSG00000263097	229093	230113	HSCHR12_2_CTG2
ENSG00000292297	2635005	2740690	HG76_PATCH
ENSG00000285147	2646603	2674481	HG76_PATCH
ENSG00000262525	260071	261000	HSCHR12_2_CTG2
ENSG00000262612	290014	291040	HSCHR12_2_CTG2
ENSG00000261936	327525	328424	HSCHR12_2_CTG2
ENSG00000262111	363612	365298	HSCHR12_2_CTG2
ENSG00000285141	2792885	2821515	HG76_PATCH
ENSG00000292298	2799466	2864146	HG76_PATCH
ENSG00000285372	3566718	3795557	HG76_PATCH
ENSG00000275873	84495	90434	HSCHR11_1_CTG8
ENSG00000285343	4200055	4215375	HG76_PATCH
ENSG00000292301	4234900	4349141	HG76_PATCH
ENSG00000285022	4458341	4568641	HG76_PATCH
ENSG00000282986	28718	46591	HG26_PATCH
ENSG00000285098	4648031	4650190	HG76_PATCH
ENSG00000276230	24153	36941	HSCHR11_1_CTG8
ENSG00000292308	4961412	5030116	HG76_PATCH
ENSG00000292320	5311003	5316232	HG76_PATCH
ENSG00000285962	5318650	5323880	HG76_PATCH
ENSG00000292321	5326308	5331536	HG76_PATCH
ENSG00000292322	5333956	5339186	HG76_PATCH
ENSG00000292323	5341604	5346834	HG76_PATCH
ENSG00000292324	5349252	5354482	HG76_PATCH
ENSG00000292325	5356900	5362130	HG76_PATCH
ENSG00000292326	5364550	5369780	HG76_PATCH
ENSG00000292386	833818	863864	HG76_PATCH
ENSG00000292388	5375815	5378636	HG76_PATCH
ENSG00000285432	5408965	5412971	HG76_PATCH
ENSG00000285411	5418258	5421134	HG76_PATCH
ENSG00000284937	5422393	5426347	HG76_PATCH
ENSG00000285356	5433729	5438536	HG76_PATCH
ENSG00000288309	5445169	5466154	HG76_PATCH
ENSG00000284978	5478679	5479951	HG76_PATCH
ENSG00000285181	5491964	5493999	HG76_PATCH
ENSG00000262217	48085	102804	HSCHR12_3_CTG2_1
ENSG00000285286	5523302	5550862	HG76_PATCH
ENSG00000285497	5570104	5571696	HG76_PATCH
ENSG00000284990	5574835	5576427	HG76_PATCH
ENSG00000262139	135832	152874	HSCHR12_3_CTG2_1
ENSG00000285397	5619750	5631669	HG76_PATCH
ENSG00000282844	57285	141225	HG26_PATCH
ENSG00000285360	5917253	5951436	HG76_PATCH
ENSG00000276825	167166	170577	HSCHR11_1_CTG8
ENSG00000282712	176113	206708	HSCHR11_1_CTG8
ENSG00000276561	142446	145898	HSCHR11_1_CTG8
ENSG00000282612	195190	196570	HSCHR12_3_CTG2
ENSG00000274699	328319	329278	HSCHR12_3_CTG2
ENSG00000282673	546786	550554	HSCHR12_3_CTG2
ENSG00000284872	6141094	6226932	HG76_PATCH
ENSG00000276167	184606	185605	HSCHR12_3_CTG2
ENSG00000288673	6278952	6328924	HG76_PATCH
ENSG00000278307	220313	221314	HSCHR12_3_CTG2
ENSG00000275624	460887	464768	HSCHR12_3_CTG2
ENSG00000284980	103912	156773	HG76_PATCH
ENSG00000273505	380956	381900	HSCHR12_3_CTG2
ENSG00000273713	7843	8874	HSCHR12_3_CTG2
ENSG00000275679	127942	131047	HSCHR12_3_CTG2
ENSG00000282992	211354	222617	HG26_PATCH
ENSG00000276536	61883	66928	HSCHR11_1_CTG8
ENSG00000284881	265839	273168	HG76_PATCH
ENSG00000285136	319821	321199	HG76_PATCH
ENSG00000274327	238	1333	HSCHR12_3_CTG2
ENSG00000282269	44555	366553	HSCHR12_3_CTG2
ENSG00000285318	330943	333429	HG76_PATCH
ENSG00000284983	372762	375192	HG76_PATCH
ENSG00000284835	410989	413421	HG76_PATCH
ENSG00000285015	729759	731673	HG76_PATCH
ENSG00000285507	755674	776680	HG76_PATCH
ENSG00000275517	20912	25493	HSCHR12_5_CTG2
ENSG00000282853	225094	241513	HG26_PATCH
ENSG00000282256	229392	230412	HSCHR12_3_CTG2
ENSG00000277316	4757	5999	HSCHR12_3_CTG2
ENSG00000277254	106632	108268	HSCHR12_3_CTG2
ENSG00000274839	502046	505398	HSCHR12_3_CTG2
ENSG00000284958	841880	846265	HG76_PATCH
ENSG00000284851	899268	906641	HG76_PATCH
ENSG00000284926	1188133	1195260	HG76_PATCH
ENSG00000273859	90059	93677	HSCHR11_1_CTG8
ENSG00000285038	5588558	5595707	HG76_PATCH
ENSG00000282537	291857	292786	HSCHR12_3_CTG2
ENSG00000292438	948377	951387	HG76_PATCH
ENSG00000277823	23666	366484	HSCHR12_3_CTG2
ENSG00000285316	1151152	1161564	HG76_PATCH
ENSG00000277454	44555	366538	HSCHR12_3_CTG2
ENSG00000277238	24023	25064	HSCHR12_3_CTG2
ENSG00000276541	136111	366513	HSCHR12_3_CTG2
ENSG00000278111	262229	263158	HSCHR12_3_CTG2
ENSG00000273572	146464	155977	HSCHR11_1_CTG8
ENSG00000141404	11689264	11885685	18
ENSG00000282832	227143	249850	HG26_PATCH
ENSG00000282947	246060	262019	HG26_PATCH
ENSG00000274473	156330	157042	HSCHR11_1_CTG8
ENSG00000282367	3536	21040	HSCHR11_1_CTG8
ENSG00000141434	32185069	32220404	18
ENSG00000282895	277502	287947	HG26_PATCH
ENSG00000275428	173	96948	HSCHR12_4_CTG2
ENSG00000275051	14812	49543	HSCHR12_5_CTG2_1
ENSG00000276371	171378	217852	HSCHR12_4_CTG2
ENSG00000283100	288227	309534	HG26_PATCH
ENSG00000167210	46476972	46657220	18
ENSG00000277389	170941	171501	HSCHR11_2_CTG1_1
